5.0000 0.0000 0.0000 0.0000 0.0000 100.0000
4.0000 0.0000 0.0000 25.0000 50.0000 25.0000
65.0000 7.6923 9.2308 16.9231 29.2308 36.9231
7.0000 42.8571 0.0000 28.5714 0.0000 28.5714
8.0000 0.0000 12.5000 12.5000 50.0000 25.0000
3.0000 0.0000 0.0000 33.3333 33.3333 33.3333
6.0000 0.0000 0.0000 0.0000 0.0000 100.0000
3.0000 0.0000 0.0000 0.0000 66.6667 33.3333
7.0000 0.0000 0.0000 0.0000 85.7143 14.2857
5.0000 0.0000 0.0000 0.0000 20.0000 80.0000
42.0000 4.7619 9.5238 19.0476 61.9048 4.7619
19.0000 5.2632 26.3158 10.5263 26.3158 31.5789
4.0000 50.0000 25.0000 25.0000 0.0000 0.0000
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667
71.0000 7.0423 15.4930 19.7183 39.4366 18.3099
79.0000 1.2658 1.2658 15.1899 40.5063 41.7722
4.0000 50.0000 0.0000 0.0000 50.0000 0.0000
5.0000 0.0000 20.0000 60.0000 20.0000 0.0000
6.0000 16.6667 0.0000 16.6667 0.0000 66.6667
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
31.0000 9.6774 12.9032 12.9032 45.1613 19.3548
7.0000 0.0000 14.2857 28.5714 57.1429 0.0000
11.0000 45.4545 9.0909 9.0909 0.0000 36.3636
3.0000 0.0000 0.0000 33.3333 0.0000 66.6667
4.0000 75.0000 0.0000 0.0000 25.0000 0.0000
12.0000 0.0000 0.0000 33.3333 50.0000 16.6667
3.0000 0.0000 33.3333 33.3333 0.0000 33.3333
6.0000 33.3333 0.0000 16.6667 33.3333 16.6667
4.0000 50.0000 0.0000 0.0000 0.0000 50.0000
3.0000 33.3333 0.0000 33.3333 0.0000 33.3333
7.0000 0.0000 0.0000 14.2857 42.8571 42.8571
33.0000 24.2424 30.3030 12.1212 15.1515 18.1818
7.0000 14.2857 14.2857 14.2857 57.1429 0.0000
151.0000 2.6490 6.6225 12.5828 43.0464 35.0993
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
6.0000 16.6667 16.6667 16.6667 16.6667 33.3333
216.0000 1.3889 4.6296 16.6667 49.0741 28.2407
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
5.0000 20.0000 40.0000 20.0000 0.0000 20.0000
8.0000 62.5000 0.0000 0.0000 37.5000 0.0000
7.0000 0.0000 28.5714 14.2857 28.5714 28.5714
7.0000 42.8571 0.0000 28.5714 0.0000 28.5714
31.0000 6.4516 29.0323 32.2581 25.8065 6.4516
9.0000 22.2222 0.0000 33.3333 11.1111 33.3333
4.0000 50.0000 0.0000 0.0000 50.0000 0.0000
15.0000 20.0000 13.3333 20.0000 46.6667 0.0000
4.0000 0.0000 50.0000 0.0000 50.0000 0.0000
12.0000 8.3333 16.6667 16.6667 50.0000 8.3333
3.0000 66.6667 0.0000 0.0000 0.0000 33.3333
131.0000 6.8702 8.3969 10.6870 34.3511 39.6947
4.0000 25.0000 0.0000 0.0000 25.0000 50.0000
3.0000 0.0000 0.0000 33.3333 66.6667 0.0000
4.0000 0.0000 0.0000 25.0000 50.0000 25.0000
14.0000 0.0000 0.0000 0.0000 71.4286 28.5714
17.0000 0.0000 11.7647 35.2941 35.2941 17.6471
7.0000 0.0000 0.0000 14.2857 57.1429 28.5714
8.0000 12.5000 12.5000 37.5000 37.5000 0.0000
3.0000 66.6667 0.0000 0.0000 0.0000 33.3333
16.0000 0.0000 6.2500 18.7500 25.0000 50.0000
7.0000 28.5714 0.0000 42.8571 28.5714 0.0000
12.0000 0.0000 0.0000 0.0000 0.0000 100.0000
9.0000 33.3333 33.3333 22.2222 11.1111 0.0000
17.0000 11.7647 23.5294 35.2941 11.7647 17.6471
16.0000 0.0000 18.7500 6.2500 56.2500 18.7500
7.0000 0.0000 0.0000 0.0000 42.8571 57.1429
44.0000 9.0909 11.3636 13.6364 20.4545 45.4545
3.0000 0.0000 66.6667 33.3333 0.0000 0.0000
6.0000 0.0000 0.0000 0.0000 100.0000 0.0000
18.0000 0.0000 11.1111 5.5556 33.3333 50.0000
13.0000 0.0000 7.6923 7.6923 23.0769 61.5385
6.0000 16.6667 0.0000 33.3333 50.0000 0.0000
3.0000 0.0000 0.0000 33.3333 0.0000 66.6667
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667
12.0000 0.0000 8.3333 0.0000 8.3333 83.3333
8.0000 0.0000 12.5000 0.0000 50.0000 37.5000
3.0000 33.3333 0.0000 0.0000 66.6667 0.0000
9.0000 0.0000 11.1111 55.5556 33.3333 0.0000
12.0000 0.0000 8.3333 0.0000 16.6667 75.0000
42.0000 4.7619 7.1429 23.8095 45.2381 19.0476
9.0000 11.1111 22.2222 11.1111 22.2222 33.3333
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000
9.0000 11.1111 11.1111 22.2222 22.2222 33.3333
34.0000 5.8824 0.0000 26.4706 58.8235 8.8235
14.0000 14.2857 7.1429 14.2857 35.7143 28.5714
6.0000 16.6667 16.6667 33.3333 16.6667 16.6667
5.0000 0.0000 0.0000 20.0000 40.0000 40.0000
34.0000 2.9412 17.6471 32.3529 29.4118 17.6471
6.0000 33.3333 0.0000 33.3333 16.6667 16.6667
30.0000 6.6667 10.0000 6.6667 60.0000 16.6667
10.0000 50.0000 10.0000 0.0000 20.0000 20.0000
3.0000 0.0000 33.3333 33.3333 33.3333 0.0000
31.0000 9.6774 6.4516 12.9032 38.7097 32.2581
20.0000 5.0000 0.0000 0.0000 10.0000 85.0000
3.0000 66.6667 0.0000 0.0000 0.0000 33.3333
73.0000 2.7397 9.5890 20.5479 43.8356 23.2877
3.0000 0.0000 66.6667 0.0000 33.3333 0.0000
15.0000 13.3333 13.3333 13.3333 40.0000 20.0000
51.0000 7.8431 13.7255 23.5294 37.2549 17.6471
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000
13.0000 7.6923 7.6923 23.0769 23.0769 38.4615
3.0000 100.0000 0.0000 0.0000 0.0000 0.0000
5.0000 20.0000 0.0000 60.0000 20.0000 0.0000
5.0000 20.0000 0.0000 20.0000 40.0000 20.0000
7.0000 0.0000 28.5714 28.5714 42.8571 0.0000
4.0000 50.0000 0.0000 0.0000 25.0000 25.0000
3.0000 33.3333 0.0000 0.0000 0.0000 66.6667
8.0000 0.0000 37.5000 12.5000 25.0000 25.0000
59.0000 10.1695 1.6949 15.2542 49.1525 23.7288
7.0000 0.0000 14.2857 14.2857 42.8571 28.5714
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
21.0000 4.7619 4.7619 9.5238 47.6190 33.3333
165.0000 6.6667 13.3333 10.9091 36.9697 32.1212
5.0000 0.0000 0.0000 20.0000 20.0000 60.0000
3.0000 0.0000 0.0000 33.3333 0.0000 66.6667
3.0000 33.3333 0.0000 33.3333 0.0000 33.3333
4.0000 25.0000 25.0000 0.0000 0.0000 50.0000
42.0000 16.6667 14.2857 23.8095 35.7143 9.5238
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000
160.0000 3.7500 5.0000 13.7500 46.8750 30.6250
3.0000 0.0000 0.0000 33.3333 66.6667 0.0000
5.0000 20.0000 20.0000 40.0000 0.0000 20.0000
4.0000 25.0000 25.0000 50.0000 0.0000 0.0000
4.0000 0.0000 50.0000 0.0000 50.0000 0.0000
50.0000 8.0000 14.0000 26.0000 42.0000 10.0000
5.0000 0.0000 0.0000 40.0000 40.0000 20.0000
3.0000 0.0000 33.3333 0.0000 0.0000 66.6667
15.0000 13.3333 13.3333 26.6667 40.0000 6.6667
3.0000 0.0000 0.0000 0.0000 66.6667 33.3333
87.0000 6.8966 11.4943 35.6322 35.6322 10.3448
17.0000 0.0000 5.8824 5.8824 29.4118 58.8235
61.0000 4.9180 1.6393 3.2787 32.7869 57.3770
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667
7.0000 0.0000 0.0000 0.0000 14.2857 85.7143
4.0000 0.0000 0.0000 0.0000 50.0000 50.0000
6.0000 16.6667 0.0000 0.0000 16.6667 66.6667
17.0000 11.7647 5.8824 5.8824 47.0588 29.4118
4.0000 25.0000 25.0000 25.0000 25.0000 0.0000
4.0000 0.0000 50.0000 0.0000 50.0000 0.0000
22.0000 9.0909 4.5455 27.2727 40.9091 18.1818
155.0000 5.1613 6.4516 12.2581 47.0968 29.0323
6.0000 0.0000 50.0000 33.3333 0.0000 16.6667
25.0000 16.0000 4.0000 24.0000 40.0000 16.0000
10.0000 0.0000 10.0000 0.0000 50.0000 40.0000
5.0000 0.0000 0.0000 0.0000 0.0000 100.0000
5.0000 0.0000 0.0000 0.0000 20.0000 80.0000
71.0000 1.4085 7.0423 9.8592 46.4789 35.2113
5.0000 0.0000 0.0000 20.0000 60.0000 20.0000
7.0000 28.5714 42.8571 0.0000 14.2857 14.2857
4.0000 50.0000 25.0000 25.0000 0.0000 0.0000
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
11.0000 0.0000 0.0000 0.0000 45.4545 54.5455
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000
43.0000 2.3256 0.0000 11.6279 16.2791 69.7674
3.0000 0.0000 0.0000 33.3333 33.3333 33.3333
4.0000 0.0000 25.0000 0.0000 25.0000 50.0000
20.0000 5.0000 5.0000 20.0000 65.0000 5.0000
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000
25.0000 4.0000 0.0000 20.0000 8.0000 68.0000
4.0000 0.0000 0.0000 0.0000 50.0000 50.0000
63.0000 3.1746 11.1111 26.9841 39.6825 19.0476
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667
59.0000 23.7288 22.0339 25.4237 25.4237 3.3898
5.0000 20.0000 0.0000 0.0000 20.0000 60.0000
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
4.0000 0.0000 25.0000 25.0000 25.0000 25.0000
3.0000 66.6667 0.0000 0.0000 33.3333 0.0000
4.0000 0.0000 0.0000 0.0000 50.0000 50.0000
3.0000 33.3333 0.0000 0.0000 0.0000 66.6667
7.0000 0.0000 14.2857 28.5714 57.1429 0.0000
13.0000 0.0000 0.0000 0.0000 7.6923 92.3077
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
3.0000 0.0000 0.0000 33.3333 33.3333 33.3333
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000
3.0000 0.0000 66.6667 0.0000 33.3333 0.0000
5.0000 40.0000 0.0000 0.0000 40.0000 20.0000
16.0000 6.2500 6.2500 12.5000 50.0000 25.0000
6.0000 50.0000 16.6667 16.6667 16.6667 0.0000
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667
3.0000 66.6667 0.0000 0.0000 0.0000 33.3333
12.0000 16.6667 25.0000 25.0000 25.0000 8.3333
6.0000 0.0000 16.6667 0.0000 16.6667 66.6667
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667
3.0000 0.0000 0.0000 33.3333 66.6667 0.0000
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000
3.0000 0.0000 66.6667 33.3333 0.0000 0.0000
45.0000 17.7778 11.1111 26.6667 33.3333 11.1111
5.0000 20.0000 20.0000 40.0000 20.0000 0.0000
126.0000 8.7302 10.3175 17.4603 34.9206 28.5714
7.0000 0.0000 0.0000 0.0000 14.2857 85.7143
114.0000 8.7719 11.4035 19.2982 50.0000 10.5263
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
3.0000 33.3333 33.3333 0.0000 33.3333 0.0000
7.0000 28.5714 0.0000 0.0000 57.1429 14.2857
7.0000 0.0000 14.2857 0.0000 28.5714 57.1429
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
17.0000 0.0000 0.0000 0.0000 35.2941 64.7059
7.0000 0.0000 0.0000 0.0000 14.2857 85.7143
12.0000 8.3333 0.0000 0.0000 16.6667 75.0000
9.0000 11.1111 22.2222 0.0000 22.2222 44.4444
4.0000 0.0000 0.0000 0.0000 75.0000 25.0000
3.0000 0.0000 66.6667 0.0000 33.3333 0.0000
392.0000 4.3367 10.4592 13.0102 31.6327 40.5612
3.0000 66.6667 0.0000 0.0000 33.3333 0.0000
136.0000 5.1471 7.3529 9.5588 22.0588 55.8824
41.0000 14.6341 29.2683 14.6341 31.7073 9.7561
13.0000 46.1538 7.6923 30.7692 7.6923 7.6923
10.0000 0.0000 0.0000 0.0000 30.0000 70.0000
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667
3.0000 0.0000 0.0000 0.0000 66.6667 33.3333
89.0000 1.1236 2.2472 25.8427 40.4494 30.3371
3.0000 0.0000 0.0000 0.0000 66.6667 33.3333
3.0000 0.0000 66.6667 0.0000 33.3333 0.0000
9.0000 66.6667 0.0000 0.0000 0.0000 33.3333
43.0000 0.0000 16.2791 18.6047 41.8605 23.2558
3.0000 0.0000 33.3333 33.3333 33.3333 0.0000
13.0000 38.4615 0.0000 30.7692 15.3846 15.3846
4.0000 25.0000 0.0000 0.0000 25.0000 50.0000
33.0000 3.0303 9.0909 18.1818 30.3030 39.3939
6.0000 0.0000 0.0000 0.0000 33.3333 66.6667
87.0000 2.2989 3.4483 6.8966 39.0805 48.2759
31.0000 19.3548 3.2258 9.6774 25.8065 41.9355
5.0000 20.0000 20.0000 0.0000 60.0000 0.0000
66.0000 19.6970 10.6061 12.1212 27.2727 30.3030
4.0000 50.0000 0.0000 0.0000 50.0000 0.0000
3.0000 0.0000 0.0000 33.3333 66.6667 0.0000
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
4.0000 0.0000 0.0000 0.0000 75.0000 25.0000
17.0000 23.5294 23.5294 17.6471 23.5294 11.7647
4.0000 25.0000 0.0000 50.0000 25.0000 0.0000
3.0000 66.6667 0.0000 0.0000 0.0000 33.3333
79.0000 1.2658 8.8608 8.8608 35.4430 45.5696
5.0000 40.0000 20.0000 20.0000 0.0000 20.0000
69.0000 2.8986 10.1449 17.3913 28.9855 40.5797
3.0000 66.6667 0.0000 0.0000 0.0000 33.3333
7.0000 42.8571 0.0000 42.8571 14.2857 0.0000
4.0000 0.0000 25.0000 0.0000 75.0000 0.0000
3.0000 100.0000 0.0000 0.0000 0.0000 0.0000
3.0000 33.3333 0.0000 66.6667 0.0000 0.0000
3.0000 0.0000 0.0000 33.3333 0.0000 66.6667
7.0000 0.0000 28.5714 14.2857 28.5714 28.5714
8.0000 0.0000 12.5000 25.0000 25.0000 37.5000
8.0000 0.0000 0.0000 0.0000 0.0000 100.0000
10.0000 30.0000 10.0000 0.0000 10.0000 50.0000
3.0000 0.0000 0.0000 33.3333 0.0000 66.6667
13.0000 0.0000 0.0000 23.0769 23.0769 53.8462
4.0000 25.0000 0.0000 25.0000 25.0000 25.0000
3.0000 0.0000 33.3333 66.6667 0.0000 0.0000
4.0000 0.0000 25.0000 25.0000 50.0000 0.0000
3.0000 0.0000 33.3333 0.0000 0.0000 66.6667
36.0000 8.3333 5.5556 2.7778 52.7778 30.5556
42.0000 4.7619 2.3810 7.1429 50.0000 35.7143
5.0000 0.0000 0.0000 0.0000 40.0000 60.0000
8.0000 25.0000 0.0000 12.5000 25.0000 37.5000
23.0000 0.0000 4.3478 4.3478 43.4783 47.8261
14.0000 0.0000 0.0000 42.8571 42.8571 14.2857
29.0000 13.7931 10.3448 6.8966 34.4828 34.4828
15.0000 0.0000 6.6667 26.6667 26.6667 40.0000
14.0000 14.2857 14.2857 21.4286 35.7143 14.2857
3.0000 0.0000 66.6667 33.3333 0.0000 0.0000
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000
16.0000 0.0000 0.0000 0.0000 50.0000 50.0000
5.0000 0.0000 0.0000 0.0000 0.0000 100.0000
23.0000 4.3478 13.0435 17.3913 39.1304 26.0870
4.0000 0.0000 0.0000 0.0000 25.0000 75.0000
11.0000 9.0909 27.2727 18.1818 27.2727 18.1818
4.0000 0.0000 0.0000 25.0000 25.0000 50.0000
3.0000 66.6667 0.0000 0.0000 33.3333 0.0000
3.0000 0.0000 0.0000 0.0000 66.6667 33.3333
4.0000 0.0000 0.0000 25.0000 25.0000 50.0000
45.0000 8.8889 6.6667 6.6667 46.6667 31.1111
16.0000 0.0000 6.2500 0.0000 31.2500 62.5000
5.0000 0.0000 0.0000 0.0000 0.0000 100.0000
3.0000 0.0000 0.0000 0.0000 100.0000 0.0000
46.0000 10.8696 21.7391 19.5652 30.4348 17.3913
13.0000 0.0000 0.0000 0.0000 30.7692 69.2308
3.0000 0.0000 0.0000 0.0000 66.6667 33.3333
3.0000 66.6667 0.0000 0.0000 33.3333 0.0000
3.0000 0.0000 0.0000 33.3333 33.3333 33.3333
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000
40.0000 2.5000 7.5000 10.0000 45.0000 35.0000
14.0000 28.5714 21.4286 28.5714 21.4286 0.0000
3.0000 66.6667 0.0000 33.3333 0.0000 0.0000
3.0000 0.0000 33.3333 33.3333 33.3333 0.0000
4.0000 25.0000 0.0000 0.0000 0.0000 75.0000
16.0000 12.5000 12.5000 25.0000 37.5000 12.5000
14.0000 0.0000 0.0000 0.0000 21.4286 78.5714
3.0000 0.0000 66.6667 0.0000 33.3333 0.0000
85.0000 1.1765 8.2353 17.6471 50.5882 22.3529
120.0000 4.1667 14.1667 23.3333 30.8333 27.5000
179.0000 3.9106 5.5866 13.9665 37.4302 39.1061
4.0000 0.0000 0.0000 25.0000 50.0000 25.0000
6.0000 0.0000 0.0000 0.0000 33.3333 66.6667
36.0000 0.0000 8.3333 22.2222 47.2222 22.2222
15.0000 6.6667 0.0000 13.3333 53.3333 26.6667
9.0000 11.1111 11.1111 33.3333 0.0000 44.4444
3.0000 0.0000 33.3333 0.0000 0.0000 66.6667
12.0000 0.0000 25.0000 41.6667 25.0000 8.3333
5.0000 0.0000 0.0000 20.0000 40.0000 40.0000
58.0000 8.6207 12.0690 6.8966 34.4828 37.9310
80.0000 1.2500 1.2500 13.7500 36.2500 47.5000
3.0000 33.3333 0.0000 0.0000 33.3333 33.3333
4.0000 0.0000 0.0000 25.0000 0.0000 75.0000
4.0000 0.0000 0.0000 50.0000 25.0000 25.0000
6.0000 0.0000 16.6667 0.0000 33.3333 50.0000
13.0000 7.6923 0.0000 46.1538 30.7692 15.3846
3.0000 33.3333 33.3333 0.0000 33.3333 0.0000
4.0000 0.0000 0.0000 0.0000 75.0000 25.0000
7.0000 14.2857 14.2857 0.0000 0.0000 71.4286
117.0000 5.1282 6.8376 15.3846 50.4274 22.2222
8.0000 50.0000 25.0000 25.0000 0.0000 0.0000
3.0000 33.3333 0.0000 0.0000 0.0000 66.6667
4.0000 25.0000 0.0000 0.0000 0.0000 75.0000
3.0000 66.6667 0.0000 0.0000 0.0000 33.3333
13.0000 7.6923 7.6923 15.3846 38.4615 30.7692
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
12.0000 58.3333 16.6667 8.3333 16.6667 0.0000
48.0000 12.5000 16.6667 27.0833 37.5000 6.2500
11.0000 0.0000 0.0000 0.0000 36.3636 63.6364
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000
314.0000 5.4140 7.6433 12.4204 41.0828 33.4395
6.0000 16.6667 0.0000 50.0000 33.3333 0.0000
5.0000 20.0000 20.0000 20.0000 40.0000 0.0000
7.0000 14.2857 0.0000 0.0000 28.5714 57.1429
8.0000 12.5000 12.5000 0.0000 62.5000 12.5000
6.0000 0.0000 16.6667 0.0000 50.0000 33.3333
3.0000 0.0000 0.0000 33.3333 33.3333 33.3333
9.0000 0.0000 22.2222 11.1111 55.5556 11.1111
3.0000 0.0000 0.0000 33.3333 0.0000 66.6667
30.0000 10.0000 20.0000 33.3333 16.6667 20.0000
3.0000 0.0000 33.3333 66.6667 0.0000 0.0000
91.0000 4.3956 4.3956 6.5934 23.0769 61.5385
3.0000 0.0000 0.0000 33.3333 33.3333 33.3333
57.0000 1.7544 1.7544 12.2807 49.1228 35.0877
44.0000 4.5455 13.6364 22.7273 43.1818 15.9091
6.0000 16.6667 0.0000 16.6667 33.3333 33.3333
3.0000 0.0000 0.0000 33.3333 0.0000 66.6667
6.0000 16.6667 0.0000 33.3333 50.0000 0.0000
6.0000 16.6667 33.3333 0.0000 33.3333 16.6667
