35.0000 2.8571 2.8571 11.4286 31.4286 51.4286 73.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 1.0000
17.0000 5.8824 11.7647 11.7647 35.2941 35.2941 34.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 2.0000
2.0000 0.0000 0.0000 50.0000 50.0000 0.0000 0.0000
5.0000 0.0000 0.0000 0.0000 0.0000 100.0000 7.0000
6.0000 0.0000 0.0000 16.6667 50.0000 33.3333 1.0000
7.0000 0.0000 14.2857 14.2857 42.8571 28.5714 11.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
2.0000 0.0000 0.0000 0.0000 100.0000 0.0000 4.0000
2.0000 50.0000 0.0000 0.0000 50.0000 0.0000 8.0000
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000 6.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
12.0000 16.6667 25.0000 0.0000 41.6667 16.6667 16.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 0.0000
86.0000 16.2791 22.0930 23.2558 22.0930 16.2791 204.0000
2.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 1.0000
2.0000 100.0000 0.0000 0.0000 0.0000 0.0000 3.0000
5.0000 0.0000 20.0000 20.0000 60.0000 0.0000 11.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
2.0000 0.0000 50.0000 0.0000 0.0000 50.0000 2.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
5.0000 0.0000 0.0000 0.0000 80.0000 20.0000 4.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 1.0000
5.0000 0.0000 20.0000 40.0000 40.0000 0.0000 10.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 2.0000
6.0000 0.0000 0.0000 16.6667 50.0000 33.3333 5.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 1.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 0.0000
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667 4.0000
3.0000 0.0000 33.3333 0.0000 0.0000 66.6667 3.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
2.0000 50.0000 0.0000 0.0000 0.0000 50.0000 1.0000
2.0000 0.0000 0.0000 0.0000 0.0000 100.0000 2.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 3.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 1.0000
3.0000 0.0000 33.3333 0.0000 33.3333 33.3333 0.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 0.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000 12.0000
3.0000 66.6667 0.0000 0.0000 33.3333 0.0000 10.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
3.0000 0.0000 0.0000 0.0000 66.6667 33.3333 2.0000
2.0000 50.0000 0.0000 0.0000 0.0000 50.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
2.0000 0.0000 0.0000 50.0000 50.0000 0.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
36.0000 0.0000 2.7778 13.8889 63.8889 19.4444 72.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 0.0000
2.0000 0.0000 0.0000 50.0000 50.0000 0.0000 2.0000
21.0000 14.2857 19.0476 4.7619 19.0476 42.8571 95.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667 12.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 1.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 0.0000
2.0000 0.0000 0.0000 50.0000 0.0000 50.0000 2.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 4.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
2.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
2.0000 50.0000 0.0000 0.0000 0.0000 50.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 3.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
16.0000 6.2500 12.5000 12.5000 6.2500 62.5000 13.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
3.0000 0.0000 0.0000 33.3333 66.6667 0.0000 1.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
17.0000 5.8824 17.6471 5.8824 47.0588 23.5294 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 3.0000
4.0000 25.0000 50.0000 25.0000 0.0000 0.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 1.0000
4.0000 0.0000 50.0000 0.0000 25.0000 25.0000 4.0000
4.0000 50.0000 0.0000 0.0000 0.0000 50.0000 2.0000
7.0000 0.0000 0.0000 0.0000 57.1429 42.8571 15.0000
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 3.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 6.0000
13.0000 23.0769 0.0000 7.6923 38.4615 30.7692 5.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
22.0000 4.5455 9.0909 40.9091 31.8182 13.6364 19.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 2.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 3.0000
16.0000 0.0000 6.2500 18.7500 50.0000 25.0000 28.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
2.0000 0.0000 0.0000 50.0000 50.0000 0.0000 24.0000
4.0000 0.0000 0.0000 25.0000 25.0000 50.0000 8.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
2.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 1.0000
4.0000 0.0000 0.0000 0.0000 0.0000 100.0000 13.0000
3.0000 0.0000 0.0000 100.0000 0.0000 0.0000 1.0000
12.0000 25.0000 0.0000 16.6667 33.3333 25.0000 57.0000
2.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
49.0000 6.1224 14.2857 20.4082 38.7755 20.4082 36.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 2.0000
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000 2.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 2.0000
5.0000 0.0000 20.0000 0.0000 40.0000 40.0000 10.0000
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667 3.0000
7.0000 0.0000 0.0000 0.0000 42.8571 57.1429 4.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
376.0000 3.7234 13.2979 42.0213 32.4468 8.5106 6017.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
5.0000 0.0000 0.0000 40.0000 40.0000 20.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
14.0000 0.0000 14.2857 14.2857 57.1429 14.2857 17.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
2.0000 0.0000 0.0000 50.0000 50.0000 0.0000 3.0000
2.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
6.0000 16.6667 16.6667 33.3333 33.3333 0.0000 1.0000
3.0000 66.6667 0.0000 0.0000 0.0000 33.3333 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
2.0000 50.0000 0.0000 0.0000 0.0000 50.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 1.0000
18.0000 5.5556 5.5556 0.0000 33.3333 55.5556 3.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
2.0000 100.0000 0.0000 0.0000 0.0000 0.0000 14.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
4.0000 0.0000 25.0000 25.0000 25.0000 25.0000 1.0000
11.0000 9.0909 9.0909 0.0000 9.0909 72.7273 4.0000
3.0000 0.0000 33.3333 33.3333 0.0000 33.3333 26.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 4.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 1.0000
64.0000 4.6875 10.9375 18.7500 34.3750 31.2500 521.0000
13.0000 7.6923 15.3846 0.0000 30.7692 46.1538 36.0000
3.0000 0.0000 33.3333 0.0000 0.0000 66.6667 2.0000
2.0000 0.0000 0.0000 0.0000 0.0000 100.0000 2.0000
17.0000 5.8824 0.0000 5.8824 58.8235 29.4118 12.0000
53.0000 1.8868 3.7736 30.1887 54.7170 9.4340 238.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 0.0000
16.0000 12.5000 12.5000 12.5000 43.7500 18.7500 25.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
5.0000 0.0000 40.0000 20.0000 40.0000 0.0000 3.0000
2.0000 100.0000 0.0000 0.0000 0.0000 0.0000 5.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
4.0000 0.0000 0.0000 0.0000 50.0000 50.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
61.0000 4.9180 11.4754 18.0328 45.9016 19.6721 344.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 3.0000
4.0000 0.0000 25.0000 25.0000 25.0000 25.0000 13.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 1.0000
14.0000 0.0000 0.0000 0.0000 78.5714 21.4286 73.0000
6.0000 0.0000 0.0000 33.3333 66.6667 0.0000 0.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 0.0000
2.0000 0.0000 0.0000 0.0000 100.0000 0.0000 3.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
11.0000 0.0000 9.0909 18.1818 54.5455 18.1818 23.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 1.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 0.0000
4.0000 0.0000 0.0000 25.0000 50.0000 25.0000 5.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 5.0000
2.0000 50.0000 0.0000 0.0000 50.0000 0.0000 3.0000
4.0000 50.0000 25.0000 0.0000 0.0000 25.0000 1.0000
9.0000 0.0000 11.1111 0.0000 33.3333 55.5556 15.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 4.0000
2.0000 50.0000 0.0000 0.0000 50.0000 0.0000 4.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
2.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
2.0000 0.0000 0.0000 0.0000 100.0000 0.0000 1.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
2.0000 0.0000 0.0000 100.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
12.0000 16.6667 8.3333 25.0000 25.0000 25.0000 12.0000
3.0000 0.0000 0.0000 0.0000 100.0000 0.0000 1.0000
11.0000 9.0909 0.0000 9.0909 45.4545 36.3636 15.0000
2.0000 50.0000 0.0000 0.0000 50.0000 0.0000 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
4.0000 0.0000 0.0000 0.0000 75.0000 25.0000 25.0000
2.0000 0.0000 0.0000 50.0000 0.0000 50.0000 5.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 2.0000
2.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
2.0000 0.0000 0.0000 50.0000 50.0000 0.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 2.0000
2.0000 0.0000 0.0000 0.0000 0.0000 100.0000 2.0000
7.0000 0.0000 0.0000 14.2857 71.4286 14.2857 7.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 2.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
3.0000 33.3333 33.3333 0.0000 0.0000 33.3333 1.0000
2.0000 0.0000 0.0000 50.0000 0.0000 50.0000 5.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 6.0000
4.0000 0.0000 0.0000 0.0000 50.0000 50.0000 0.0000
17.0000 0.0000 5.8824 5.8824 52.9412 35.2941 15.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667 5.0000
3.0000 0.0000 33.3333 33.3333 33.3333 0.0000 2.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 5.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 0.0000
5.0000 0.0000 0.0000 0.0000 40.0000 60.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
53.0000 16.9811 22.6415 20.7547 32.0755 7.5472 186.0000
3.0000 0.0000 0.0000 0.0000 66.6667 33.3333 4.0000
7.0000 0.0000 0.0000 42.8571 42.8571 14.2857 6.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 3.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
2.0000 50.0000 0.0000 0.0000 50.0000 0.0000 1.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 1.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
2.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
2.0000 0.0000 0.0000 50.0000 0.0000 50.0000 0.0000
3.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 0.0000
3.0000 0.0000 0.0000 33.3333 66.6667 0.0000 0.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 27.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 2.0000
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667 17.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
3.0000 0.0000 33.3333 0.0000 33.3333 33.3333 6.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 3.0000
2.0000 0.0000 50.0000 0.0000 50.0000 0.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 5.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 3.0000
5.0000 0.0000 40.0000 0.0000 40.0000 20.0000 2.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 2.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 1.0000
2.0000 50.0000 0.0000 0.0000 0.0000 50.0000 3.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 1.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
71.0000 2.8169 5.6338 18.3099 39.4366 33.8028 153.0000
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667 9.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
7.0000 0.0000 0.0000 28.5714 14.2857 57.1429 2.0000
3.0000 0.0000 0.0000 33.3333 33.3333 33.3333 6.0000
2.0000 0.0000 0.0000 50.0000 0.0000 50.0000 0.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 0.0000
2.0000 50.0000 0.0000 0.0000 0.0000 50.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 4.0000
4.0000 75.0000 0.0000 25.0000 0.0000 0.0000 7.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
20.0000 35.0000 25.0000 25.0000 15.0000 0.0000 27.0000
4.0000 0.0000 25.0000 25.0000 50.0000 0.0000 4.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
2.0000 0.0000 0.0000 0.0000 100.0000 0.0000 2.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
2.0000 0.0000 0.0000 50.0000 50.0000 0.0000 3.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 3.0000
2.0000 0.0000 0.0000 0.0000 0.0000 100.0000 2.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 0.0000
2.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 2.0000
7.0000 0.0000 0.0000 0.0000 0.0000 100.0000 6.0000
2.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 0.0000
49.0000 8.1633 16.3265 20.4082 40.8163 14.2857 29.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 0.0000
2.0000 50.0000 0.0000 0.0000 0.0000 50.0000 0.0000
2.0000 50.0000 0.0000 0.0000 50.0000 0.0000 2.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 0.0000
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667 0.0000
3.0000 33.3333 0.0000 0.0000 33.3333 33.3333 5.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 2.0000
17.0000 11.7647 5.8824 11.7647 35.2941 35.2941 33.0000
15.0000 0.0000 13.3333 13.3333 53.3333 20.0000 18.0000
26.0000 0.0000 3.8462 0.0000 38.4615 57.6923 68.0000
7.0000 0.0000 0.0000 0.0000 42.8571 57.1429 6.0000
5.0000 0.0000 0.0000 0.0000 0.0000 100.0000 5.0000
4.0000 25.0000 25.0000 0.0000 0.0000 50.0000 9.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
2.0000 50.0000 0.0000 0.0000 0.0000 50.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
55.0000 5.4545 18.1818 16.3636 29.0909 30.9091 67.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 0.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 5.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 1.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 1.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 4.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 0.0000
3.0000 0.0000 0.0000 0.0000 33.3333 66.6667 1.0000
3.0000 0.0000 0.0000 0.0000 100.0000 0.0000 11.0000
80.0000 2.5000 2.5000 20.0000 37.5000 37.5000 404.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 6.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 6.0000
2.0000 0.0000 0.0000 50.0000 0.0000 50.0000 1.0000
5.0000 0.0000 0.0000 40.0000 20.0000 40.0000 11.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 0.0000
5.0000 40.0000 0.0000 20.0000 0.0000 40.0000 4.0000
1.0000 0.0000 0.0000 0.0000 0.0000 100.0000 5.0000
1.0000 0.0000 100.0000 0.0000 0.0000 0.0000 8.0000
3.0000 33.3333 0.0000 33.3333 0.0000 33.3333 0.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 2.0000
2.0000 0.0000 0.0000 100.0000 0.0000 0.0000 11.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 1.0000
2.0000 0.0000 50.0000 0.0000 50.0000 0.0000 1.0000
6.0000 0.0000 0.0000 33.3333 50.0000 16.6667 6.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 1.0000
1.0000 0.0000 0.0000 100.0000 0.0000 0.0000 2.0000
1.0000 0.0000 0.0000 0.0000 100.0000 0.0000 1.0000
2.0000 0.0000 100.0000 0.0000 0.0000 0.0000 0.0000
2.0000 0.0000 0.0000 0.0000 50.0000 50.0000 4.0000
1.0000 100.0000 0.0000 0.0000 0.0000 0.0000 0.0000
