067gQ2JZS15cdUhnot6rKQ 1 0.0 0.0 100.0 0.0 0.0 0
069_B_97dnFzvpDD9u8Jxg 1 0.0 0.0 0.0 0.0 100.0 1
06frpU62PNN_rh35KZfHtw 1 0.0 0.0 0.0 0.0 100.0 0
06FvM-0mpGxQSfoV4Em7bg 5 0.0 0.0 0.0 80.0 20.0 4
06gumhkxl787Td84ljLt1w 1 0.0 0.0 100.0 0.0 0.0 1
06jGTBWhhDAJ5PXCxIq3rA 5 0.0 20.0 40.0 40.0 0.0 10
06_L1SVDBshdIHvN1JGY1A 1 0.0 0.0 100.0 0.0 0.0 0
06LcER-f7CfKrRrCOYvXyA 1 0.0 0.0 0.0 100.0 0.0 2
06LFXTzxGQkYbJMlt-bBLQ 6 0.0 0.0 16.6666666667 50.0 33.3333333333 5
-06LYbA4Qm_9E83KNT1Jrg 2 0.0 0.0 0.0 50.0 50.0 1
06Mh4VM6Z9z3fZYNwZQrhQ 1 0.0 0.0 100.0 0.0 0.0 0
06nmAShwq1eUH03kqypP_w 3 0.0 0.0 0.0 33.3333333333 66.6666666667 4
06O-7pDEoDuKhD-PKQHBqQ 3 0.0 33.3333333333 0.0 0.0 66.6666666667 3
06UQzRwv8hXD9HXeiVc-mg 1 0.0 0.0 0.0 0.0 100.0 0
06VnnZHSaSOGWLjHIbbqFA 2 50.0 0.0 0.0 0.0 50.0 1
06Xp4tGhM6Ie86xZQDK0aA 2 0.0 0.0 0.0 0.0 100.0 2
06XTzJG5VebZuqoYWXiP7Q 1 100.0 0.0 0.0 0.0 0.0 3
0703OfNvhtJTX9kuMQ_qbg 1 0.0 0.0 0.0 100.0 0.0 1
071SxYB7Z6l88KZxhpz8Rw 3 0.0 33.3333333333 0.0 33.3333333333 33.3333333333 0
07awdHM8_Aircu-3V3yZzw 2 0.0 0.0 0.0 50.0 50.0 0
07bgVxkqQZtBs8Hq-behgw 1 0.0 100.0 0.0 0.0 0.0 0
07D36uafGBKYnxVd5L7Ufg 1 0.0 0.0 0.0 0.0 100.0 2
07DuXfx_cHHvFu-fXaxnuQ 1 0.0 0.0 0.0 0.0 100.0 0
07f7H8VWvaNb5rl49LGdLA 4 0.0 0.0 0.0 0.0 100.0 12
07QrlEBAY9bp7ivPl3_tDw 3 66.6666666667 0.0 0.0 33.3333333333 0.0 10
07QVG317F2Qf0slIkP_-sw 2 0.0 0.0 0.0 50.0 50.0 0
07rUZ7uPEpAoMVqYqjYXEw 1 0.0 0.0 0.0 0.0 100.0 0
07rzOSTEkjtV-atJeJ37og 3 0.0 0.0 0.0 66.6666666667 33.3333333333 2
07-vagocs2yZJPGyNLx-lg 2 50.0 0.0 0.0 0.0 50.0 1
07VVhxS5yBNx5Zsj-C4ypg 1 0.0 0.0 0.0 0.0 100.0 0
07Z8AFJYDHaiqy1cmFaQRw 2 0.0 0.0 50.0 50.0 0.0 1
07ZirzeJGf66FeXsgjg9ow 1 0.0 0.0 0.0 0.0 100.0 0
085TP4qzSt6sr2COT4lVCg 36 0.0 2.77777777778 13.8888888889 63.8888888889 19.4444444444 72
08cbSEei1-eMwP2HFibS8A 1 0.0 100.0 0.0 0.0 0.0 0
08docTe8dJEpmtldfIkufQ 2 0.0 0.0 50.0 50.0 0.0 2
08fQ03TquEkERny-5YcYCg 21 14.2857142857 19.0476190476 4.7619047619 19.0476190476 42.8571428571 95
08H-Eel3zK3okX6kW8wHQw 1 100.0 0.0 0.0 0.0 0.0 0
08hEXmqdzVeNXbnYpKqrEw 3 0.0 0.0 0.0 33.3333333333 66.6666666667 12
08K1lCMbFlvQ9VcmaTAFNg 1 0.0 0.0 0.0 100.0 0.0 1
08khXYusBiuRaIGCGDrk3w 1 0.0 100.0 0.0 0.0 0.0 0
08PXVzu6ysM93s-HaUPOIQ 2 0.0 0.0 50.0 0.0 50.0 2
08uQiHjASwzu4Js7FT18_Q 1 100.0 0.0 0.0 0.0 0.0 4
08W2WYMtjwrf8rGmJlQPrw 1 0.0 0.0 0.0 100.0 0.0 0
08ysiS4_oe0nFHdoyNtj4Q 2 0.0 0.0 0.0 100.0 0.0 0
090kdP3SHYtabwcf2PBUkw 2 50.0 0.0 0.0 0.0 50.0 0
098bNZOIfFJxu092fWrRRA 1 0.0 0.0 0.0 0.0 100.0 1
0_9g0TXf8vrp1np9U2Inew 1 0.0 0.0 0.0 0.0 100.0 1
09jzqsa0QTu55sgVCdsntQ 1 0.0 0.0 0.0 0.0 100.0 3
09n6xg2yuHg1sBC9mOJitA 1 0.0 0.0 0.0 100.0 0.0 0
09pyHyFfrOFiz9IzYgMixw 1 0.0 0.0 0.0 100.0 0.0 0
09qHJhoO0Q-VbrqOwTrozw 1 0.0 0.0 0.0 100.0 0.0 1
09qo3BcVjpZqCQOqDvm91A 1 0.0 0.0 0.0 0.0 100.0 0
09tyhxznpu1H2q4BNvL6gw 1 0.0 0.0 0.0 0.0 100.0 1
09YO5fwcpZT_e1LdtdV42g 1 0.0 0.0 0.0 100.0 0.0 0
09ZCt5inrt35zuJVtxBB5A 1 0.0 0.0 0.0 100.0 0.0 0
09ZFWm0feqpxfH8INjSsng 16 6.25 12.5 12.5 6.25 62.5 13
0a2KyEL0d3Yb1V6aivbIuQ 1 0.0 0.0 0.0 0.0 100.0 0
0A2rFWDII9esbDpmcykr_A 3 0.0 0.0 33.3333333333 66.6666666667 0.0 1
0A8YGP_AZOpcdm85khOhkw 1 100.0 0.0 0.0 0.0 0.0 0
0AATs8lhF0IcDQVK9VhgPQ 1 0.0 0.0 0.0 0.0 100.0 0
0AbPhr31EpMgsOCCroUb9w 17 5.88235294118 17.6470588235 5.88235294118 47.0588235294 23.5294117647 1
0adP79ddXc7vy5KuARwslQ 1 0.0 0.0 0.0 0.0 100.0 0
0AduQ0KpViuRrmOwjgx2SQ 1 0.0 0.0 0.0 0.0 100.0 1
0AE0egFFTmQDL-NC_tOapw 1 0.0 0.0 0.0 0.0 100.0 0
0AeY5wpNSU2386HP8N5UNA 1 100.0 0.0 0.0 0.0 0.0 0
0aFXjOk6NqvJ61GcvOAusA 1 0.0 0.0 0.0 0.0 100.0 3
0a-ISXPjsyyNAMZfDbrKpw 4 25.0 50.0 25.0 0.0 0.0 2
0aK3o0Vd1LDc3EWX4-PJeg 1 0.0 0.0 0.0 0.0 100.0 0
0aks14BXaDIqj4-xc_bkaA 1 100.0 0.0 0.0 0.0 0.0 1
0ALGfIEnbtKMxjfCjGSN3g 4 0.0 50.0 0.0 25.0 25.0 4
_0AlzcZa4vHSuOHcEbTeNg 4 50.0 0.0 0.0 0.0 50.0 2
0AmVn00Gr2MRXIj7Y4TOAQ 7 0.0 0.0 0.0 57.1428571429 42.8571428571 15
0aN5QPhs-VwK2vusKG0waQ 3 0.0 0.0 0.0 0.0 100.0 1
0aN7R-2ieaHWKW6AHke6Mg 1 0.0 100.0 0.0 0.0 0.0 3
0AO_D2IqB0vTkLc6cLvFxw 1 0.0 0.0 0.0 0.0 100.0 6
0aouU2Yfzvdie87pI12-Uw 13 23.0769230769 0.0 7.69230769231 38.4615384615 30.7692307692 5
0ap-ue5loAYm7t1pESKPmw 1 100.0 0.0 0.0 0.0 0.0 0
0aQyjVmcytcjkiabuhkIgA 22 4.54545454545 9.09090909091 40.9090909091 31.8181818182 13.6363636364 19
0__AsXQOV63Gl5nCUWp6ug 1 0.0 100.0 0.0 0.0 0.0 2
0AtO57hwndBu5Tk9CZkedg 1 0.0 100.0 0.0 0.0 0.0 2
0AvdW2CKxUvMPwzDrnegwA 1 0.0 0.0 0.0 0.0 100.0 3
0-aWamipsRNfcgFYALX1KQ 16 0.0 6.25 18.75 50.0 25.0 28
0aXLHE8zYcLYM7WElPRI2g 1 0.0 0.0 0.0 100.0 0.0 0
0AXLVN_-etsqOB-9w84Ekw 2 0.0 0.0 50.0 50.0 0.0 24
0a_yttIaorlvinGd9712dg 4 0.0 0.0 25.0 25.0 50.0 8
0B1oupXN3mPRjQgyN5xRvQ 1 0.0 0.0 0.0 0.0 100.0 0
0B1rmepvCqVWex4zDYOGsw 2 0.0 0.0 0.0 0.0 100.0 1
0B2i-RO_IfMVhb3biIRhUw 1 100.0 0.0 0.0 0.0 0.0 1
0B72lj8x6TXrKuAYpaHL3w 4 0.0 0.0 0.0 0.0 100.0 13
0B8XHsrWEaa4A35GDwCRbg 3 0.0 0.0 100.0 0.0 0.0 1
0BBO-d1_Dr16Tc55x--ejA 12 25.0 0.0 16.6666666667 33.3333333333 25.0 57
0bC7Urq8fShGmwPkDoB7aA 2 0.0 0.0 0.0 0.0 100.0 0
0b_ehtfJXDNSBJMW1hSQ_A 1 0.0 0.0 0.0 0.0 100.0 0
0beZngJ03EmIQfVcnlVK4w 49 6.12244897959 14.2857142857 20.4081632653 38.7755102041 20.4081632653 36
0BFOLUZ5D7eyeJOY6ptx2A 1 0.0 0.0 0.0 0.0 100.0 2
0BfSTRcQpBTeNlx9SuAGWw 3 0.0 0.0 0.0 0.0 100.0 2
0bf_zvgBrEOnx7TLh8dxOQ 1 0.0 0.0 0.0 100.0 0.0 0
0BgTnqBc76Wp4aQTRIkqlQ 1 0.0 0.0 0.0 0.0 100.0 1
0bIha3TN6o0gF-L28yqgnw 1 0.0 0.0 100.0 0.0 0.0 2
0biMLw2xDuS5vapftFr_cA 5 0.0 20.0 0.0 40.0 40.0 10
0BJiIIF7BEboWLI9v3kt6w 3 0.0 0.0 0.0 33.3333333333 66.6666666667 3
0bKzvtpZjT9FNDj1YoiotA 7 0.0 0.0 0.0 42.8571428571 57.1428571429 4
0b-mORh60rfe6JOCW3vRfg 1 0.0 0.0 0.0 100.0 0.0 0
0bMUm7UHN3WVyTsJlU0Aiw 1 0.0 0.0 0.0 100.0 0.0 0
0bNXP9quoJEgyVZu9ipGgQ 376 3.72340425532 13.2978723404 42.0212765957 32.4468085106 8.51063829787 6017
0bO77jpzWglCW3JFFy9ijw 1 100.0 0.0 0.0 0.0 0.0 0
0BqDTIfXyiDJgvfholdctQ 5 0.0 0.0 40.0 40.0 20.0 2
0bRCHX5BTblUWcfURIKR5A 1 0.0 0.0 0.0 0.0 100.0 0
0BT613A1PBxuwxUzjEb6VQ 14 0.0 14.2857142857 14.2857142857 57.1428571429 14.2857142857 17
0BTW4a0JASb35L4eYAdheg 1 0.0 0.0 100.0 0.0 0.0 0
0bWnP902tqiUoR47WWdRmA 1 0.0 0.0 0.0 0.0 100.0 0
0bY7XTLpcN65SSnyNM0TiQ 2 0.0 0.0 50.0 50.0 0.0 3
0bZ0kpqHyKIOzsKCn77A4A 2 0.0 0.0 0.0 100.0 0.0 0
0c9N11Ng1MH2wIhIH2gonw 6 16.6666666667 16.6666666667 33.3333333333 33.3333333333 0.0 1
0cCnoMRmxffHLwTW5-orrw 3 66.6666666667 0.0 0.0 0.0 33.3333333333 0
0CDKPyRcun_V9UFJhUxZcQ 1 0.0 0.0 0.0 0.0 100.0 0
0ceSgE-VhrPMEmy9QpeEwA 2 50.0 0.0 0.0 0.0 50.0 0
0CHdcw3BTe4GZffBNa6a0Q 1 0.0 0.0 0.0 100.0 0.0 1
0CIP-nma5yM9HY1OOBS2yA 18 5.55555555556 5.55555555556 0.0 33.3333333333 55.5555555556 3
0cIXWwrIWEW0qBzfPVZjMQ 1 0.0 0.0 0.0 0.0 100.0 0
0cj_8aqTEbAEYCj4rm2vng 1 100.0 0.0 0.0 0.0 0.0 0
0CJtZL8wxKoaznBSdW-G9w 1 0.0 0.0 0.0 0.0 100.0 1
0clhhTKZhUSUyf-Ivkcl_Q 2 100.0 0.0 0.0 0.0 0.0 14
0cNQe7YKsRlvIyrVSL-IUw 1 0.0 0.0 0.0 0.0 100.0 0
0cOh3F2ZwS-lsD5WatDIKg 4 0.0 25.0 25.0 25.0 25.0 1
0cOI9_KEHf0QahoOkJ8ynA 11 9.09090909091 9.09090909091 0.0 9.09090909091 72.7272727273 4
0cOr6YX61FwOkVM1uECbvA 3 0.0 33.3333333333 33.3333333333 0.0 33.3333333333 26
0cpYLEs1lvGL1jcOB0exQQ 2 0.0 0.0 0.0 50.0 50.0 4
0CQ3hLCTSdX8m31WqNhZXw 1 0.0 100.0 0.0 0.0 0.0 0
0CRbVcph2RJnvX0QiBBhZw 1 0.0 0.0 0.0 100.0 0.0 1
0CRk-70pIHwk16iKGVCpxw 64 4.6875 10.9375 18.75 34.375 31.25 521
0csAyu4VGRViDLRL3I3AXg 13 7.69230769231 15.3846153846 0.0 30.7692307692 46.1538461538 36
0cSKuQFHMPc-KI3vrKdVAQ 3 0.0 33.3333333333 0.0 0.0 66.6666666667 2
0CT85euPR6v8XCdntpo6nQ 2 0.0 0.0 0.0 0.0 100.0 2
0cUeP41LWMpjI6b6Z6X4yQ 17 5.88235294118 0.0 5.88235294118 58.8235294118 29.4117647059 12
0CY9WLYFbVJfOMV2-B88oA 53 1.88679245283 3.77358490566 30.1886792453 54.7169811321 9.43396226415 238
0CYhB68n3xNSHwV2nUwIRA 1 0.0 0.0 100.0 0.0 0.0 0
0cYm4CW2l--szcovxF4BOw 16 12.5 12.5 12.5 43.75 18.75 25
0D0ypakiUxrN5c7gCUy_Xg 2 0.0 0.0 0.0 50.0 50.0 1
0d3HY40YxBaOruxtLZME5Q 1 0.0 0.0 0.0 0.0 100.0 0
-0D3oSKIIWCTtii9ggLpcw 1 0.0 0.0 0.0 0.0 100.0 0
0d3vlF6zd049N-AZvLtXnQ 1 0.0 0.0 0.0 100.0 0.0 0
0d8aK3J6erYIycfoVI259w 5 0.0 40.0 20.0 40.0 0.0 3
0dB8rQJuFfTEa2NFX-5ifg 2 100.0 0.0 0.0 0.0 0.0 5
0dCWD2xY9HMlsq1l957FuA 1 0.0 0.0 0.0 0.0 100.0 0
0DDWHEWmcYWGIPQ6fvG_xw 4 0.0 0.0 0.0 50.0 50.0 2
0De8PhK9xtqWUOcSZRlYSg 1 0.0 0.0 0.0 0.0 100.0 1
0DEAL4dZUJMjrvCvHAhJvA 1 0.0 0.0 0.0 0.0 100.0 1
0dgQa81w5it1PMpGpC_L0A 61 4.91803278689 11.4754098361 18.0327868852 45.9016393443 19.6721311475 344
0dgQKmIR4Sw2BL6kk8igWw 1 0.0 0.0 0.0 100.0 0.0 0
0DJ0kYwu9Ms5S2d1625TYQ 1 0.0 0.0 0.0 100.0 0.0 0
0dJPYfb_JT5OcXaZCoDe1Q 1 100.0 0.0 0.0 0.0 0.0 3
0dkI2HjFmQqB349iKMreww 4 0.0 25.0 25.0 25.0 25.0 13
0DlSIK24onG4ygRK8c9Mog 1 100.0 0.0 0.0 0.0 0.0 1
0Dngp-JFYvvXD4cy6plvbA 14 0.0 0.0 0.0 78.5714285714 21.4285714286 73
0-DnHbefypwaHjA-fH8wTw 6 0.0 0.0 33.3333333333 66.6666666667 0.0 0
0DOEc9POS9w4fViJOLM1xg 1 0.0 0.0 100.0 0.0 0.0 0
0dpNmJxKp4Ha-fzJ2R8cCw 2 0.0 0.0 0.0 100.0 0.0 3
0DpSdYq2IZMgBX2HpoFfKg 1 0.0 0.0 0.0 0.0 100.0 0
0Dsxcigdb_5P6e9PHXN6sA 1 0.0 0.0 0.0 100.0 0.0 0
0DT6uIuDUM30L2frlnZHtA 11 0.0 9.09090909091 18.1818181818 54.5454545455 18.1818181818 23
0DTq8_ZpxKEGpxmr8HnnPw 1 0.0 100.0 0.0 0.0 0.0 1
0duVb6iU3QOiFDRpSiOfKA 1 0.0 100.0 0.0 0.0 0.0 0
0DvT2DQSFcHIi7tATvctnQ 4 0.0 0.0 25.0 50.0 25.0 5
0dYZD-pRFiL-z04ub-o87w 1 0.0 100.0 0.0 0.0 0.0 1
0DZqGa_2oACXLTPlYRMiqA 1 0.0 0.0 0.0 0.0 100.0 0
0DZ_Vk3_42QCU-fIquv4KA 1 0.0 0.0 0.0 0.0 100.0 0
0e6TGhfPN9aVGL9WgGLCnw 2 0.0 0.0 0.0 50.0 50.0 5
0e7gW3nIQfj50_peFjI8Mg 2 50.0 0.0 0.0 50.0 0.0 3
0eBLJkqd_22c1A7zG8fEiw 4 50.0 25.0 0.0 0.0 25.0 1
0Eck5WWuXkzee6uvqMy6zg 9 0.0 11.1111111111 0.0 33.3333333333 55.5555555556 15
0eDMU31bPVZzoJ3etr4tUQ 1 100.0 0.0 0.0 0.0 0.0 2
0Ef8Vt_bbCyI2rxtMy6kJw 1 0.0 0.0 0.0 0.0 100.0 2
0ef9ECBuv5gghvcPxTI0Gw 1 0.0 0.0 0.0 0.0 100.0 4
0ekHpwODtUAFB4Jp1SCCpA 2 50.0 0.0 0.0 50.0 0.0 4
0e-lBofdR4ir9wqxhuj_4Q 1 0.0 0.0 0.0 0.0 100.0 0
0eLpajw4F1ZyF1iKSvDqUg 2 0.0 0.0 0.0 0.0 100.0 1
0EM8JSXYMPWeDz5PrN3omg 2 0.0 0.0 0.0 100.0 0.0 1
0EnU-55u362l21CWWEN_CA 1 100.0 0.0 0.0 0.0 0.0 0
0EQNAAU76vqPUVDdwhxBjw 2 0.0 0.0 100.0 0.0 0.0 0
0ESKCRpuN5i7msbn1m_aFw 1 0.0 0.0 0.0 0.0 100.0 1
0EtZMnRQF2YsXvWBQ7FauQ 12 16.6666666667 8.33333333333 25.0 25.0 25.0 12
0EvgOq0UPO9vMp-lxuoHgQ 3 0.0 0.0 0.0 100.0 0.0 1
0EVJRYAg9G1ZkGhP30jtsQ 11 9.09090909091 0.0 9.09090909091 45.4545454545 36.3636363636 15
0eZpPw8hHi8r-mOisi9iiQ 2 50.0 0.0 0.0 50.0 0.0 0
0F2cVoPyMrzsqIyv_spDFg 1 100.0 0.0 0.0 0.0 0.0 0
0F2TzQoC1KG1pOqe3wC6gQ 4 0.0 0.0 0.0 75.0 25.0 25
0F8_EKQvuIz803xHPKKl9w 2 0.0 0.0 50.0 0.0 50.0 5
0F9Tjaq41ymfwbzaIeeOYg 1 100.0 0.0 0.0 0.0 0.0 2
0_fAqkBpqWtcNRYBxqPRBw 2 0.0 0.0 0.0 0.0 100.0 0
0FBHDK_lXbAdSRopnOwyVQ 2 0.0 0.0 50.0 50.0 0.0 2
0Fc7s8vdfkuiFDhE3rCusA 1 0.0 0.0 0.0 0.0 100.0 2
0FcD5JmfLIKD1SqctVKhHw 2 0.0 0.0 0.0 0.0 100.0 2
0fcfMAL5C0XGoMxageQXfg 7 0.0 0.0 14.2857142857 71.4285714286 14.2857142857 7
0FCP9vuM1RDouqLNB9sdBQ 1 100.0 0.0 0.0 0.0 0.0 0
0FcX7WzWp1QOE8661eb18Q 1 0.0 0.0 0.0 100.0 0.0 2
0FEIIx4JAKV58xOf6751Jg 1 0.0 0.0 0.0 100.0 0.0 0
0FFBcUtz8_t3Rer6XfV8yQ 3 33.3333333333 33.3333333333 0.0 0.0 33.3333333333 1
0Fg3bXtWnl9SFALgSqyehQ 2 0.0 0.0 50.0 0.0 50.0 5
0FgU5BVeZPIQUZT7D3THvg 1 0.0 0.0 0.0 100.0 0.0 2
0fk5rMRx5hReUcsucXdJeQ 1 0.0 0.0 0.0 0.0 100.0 0
0fkNeqoce6nRgaY2IgzKGw 1 100.0 0.0 0.0 0.0 0.0 0
0FnLGS6iXBNm933Rm2pVpQ 1 100.0 0.0 0.0 0.0 0.0 6
0FO2LQOD0eMO_G1m1aMPKQ 4 0.0 0.0 0.0 50.0 50.0 0
0fOPM1H03gF5EJooYvkL1Q 17 0.0 5.88235294118 5.88235294118 52.9411764706 35.2941176471 15
0fPGqt9cSkmpTAO3IsGtZA 1 0.0 100.0 0.0 0.0 0.0 0
0fPMuK1Bi3C7aFdW515J2g 1 0.0 0.0 0.0 0.0 100.0 0
0fpXd8qek-dZnZ7pqqFjLQ 1 0.0 100.0 0.0 0.0 0.0 0
0Fq5oBt9I62lovheUnv0kA 1 0.0 0.0 0.0 0.0 100.0 0
0FQTFkRQTOjkhL6KINfSGA 3 0.0 0.0 0.0 33.3333333333 66.6666666667 5
0frBN-DPC2zlHLUWeG6-0A 3 0.0 33.3333333333 33.3333333333 33.3333333333 0.0 2
0FtQgQTkVevP-jlna4VZNw 1 0.0 0.0 0.0 100.0 0.0 5
0fTtX1O5DQlvUs46TzPbKQ 2 0.0 0.0 0.0 50.0 50.0 0
0fWyq8bc9TYp7WAgYh2CeA 5 0.0 0.0 0.0 40.0 60.0 2
0FxtyBJO5Gxk5X79XflpYg 1 0.0 0.0 0.0 0.0 100.0 0
0_g00KonLLHKiRufCaK1hw 3 0.0 0.0 0.0 0.0 100.0 1
0g0IPzd5HizlUGkz0w3F7w 1 100.0 0.0 0.0 0.0 0.0 2
0g2MBQzdoSXNh7_LgE3gKQ 1 0.0 0.0 0.0 0.0 100.0 0
0g6TyhGJXvLQNr7d7LsDnw 53 16.9811320755 22.641509434 20.7547169811 32.0754716981 7.54716981132 186
0g8cmPNYOqbON3O0pUAVsQ 3 0.0 0.0 0.0 66.6666666667 33.3333333333 4
0g8H0jBLrYuooQoE-OaJsQ 7 0.0 0.0 42.8571428571 42.8571428571 14.2857142857 6
0gAdsBsm69mtt_0qJ2UvgQ 2 0.0 0.0 0.0 50.0 50.0 3
0G-aFaGPRN9adLsMXhOYww 1 0.0 0.0 0.0 0.0 100.0 0
0GbvM6-bHZ3drBx2SMjJUw 2 50.0 0.0 0.0 50.0 0.0 1
0gDqUtjQecFmjqVd5Hnbjw 2 0.0 0.0 0.0 50.0 50.0 0
