2.0 0.0 0.0 0.0 50.0 50.0 2.0 50.0 0.0 0.0 0.0 0.0 0.0 50.0
2.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
9.0 0.0 0.0 33.3333 55.5556 11.1111 4.0 0.0 0.0 66.6666666667 0.0 0.0 0.0 33.3333333333
1.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
4.0 25.0 0.0 0.0 50.0 25.0 5.0 0.0 0.0 0.0 75.0 25.0 0.0 0.0
3.0 0.0 0.0 33.3333 66.6667 0.0 9.0 0.0 0.0 66.6666666667 0.0 0.0 0.0 33.3333333333
10.0 0.0 10.0 10.0 60.0 20.0 11.0 0.0 20.0 40.0 20.0 0.0 0.0 20.0
5.0 60.0 20.0 0.0 0.0 20.0 6.0 20.0 40.0 20.0 0.0 20.0 0.0 0.0
1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
7.0 28.5714 0.0 0.0 28.5714 42.8571 6.0 14.2857142857 14.2857142857 42.8571428571 28.5714285714 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
2.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 50.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
1.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
2.0 0.0 0.0 0.0 50.0 50.0 2.0 50.0 50.0 0.0 0.0 0.0 0.0 0.0
17.0 17.6471 11.7647 11.7647 23.5294 35.2941 53.0 23.5294117647 5.88235294118 29.4117647059 23.5294117647 0.0 0.0 17.6470588235
29.0 0.0 13.7931 20.6897 41.3793 24.1379 60.0 20.6896551724 6.89655172414 34.4827586207 20.6896551724 0.0 0.0 17.2413793103
3.0 33.3333 33.3333 0.0 33.3333 0.0 4.0 33.3333333333 0.0 66.6666666667 0.0 0.0 0.0 0.0
2.0 0.0 0.0 0.0 0.0 100.0 4.0 0.0 50.0 50.0 0.0 0.0 0.0 0.0
4.0 0.0 0.0 0.0 75.0 25.0 5.0 0.0 25.0 0.0 50.0 0.0 0.0 25.0
3.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 66.6666666667 0.0 33.3333333333 0.0 0.0 0.0
5.0 0.0 0.0 0.0 40.0 60.0 8.0 0.0 0.0 80.0 0.0 20.0 0.0 0.0
35.0 2.8571 2.8571 11.4286 31.4286 51.4286 73.0 11.4285714286 25.7142857143 34.2857142857 8.57142857143 2.85714285714 2.85714285714 14.2857142857
1.0 0.0 0.0 0.0 100.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
17.0 5.8824 11.7647 11.7647 35.2941 35.2941 34.0 11.7647058824 17.6470588235 47.0588235294 5.88235294118 11.7647058824 5.88235294118 0.0
1.0 0.0 0.0 0.0 100.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
1.0 0.0 0.0 0.0 0.0 100.0 2.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
2.0 0.0 0.0 50.0 50.0 0.0 0.0 50.0 50.0 0.0 0.0 0.0 0.0 0.0
5.0 0.0 0.0 0.0 0.0 100.0 7.0 0.0 20.0 60.0 0.0 0.0 0.0 20.0
6.0 0.0 0.0 16.6667 50.0 33.3333 1.0 16.6666666667 16.6666666667 50.0 16.6666666667 0.0 0.0 0.0
7.0 0.0 14.2857 14.2857 42.8571 28.5714 11.0 42.8571428571 0.0 42.8571428571 14.2857142857 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
2.0 0.0 0.0 0.0 100.0 0.0 4.0 50.0 0.0 50.0 0.0 0.0 0.0 0.0
2.0 50.0 0.0 0.0 50.0 0.0 8.0 0.0 0.0 50.0 0.0 0.0 0.0 50.0
4.0 0.0 0.0 0.0 0.0 100.0 6.0 0.0 25.0 50.0 0.0 0.0 0.0 25.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
12.0 16.6667 25.0 0.0 41.6667 16.6667 16.0 8.33333333333 0.0 58.3333333333 16.6666666667 0.0 0.0 16.6666666667
1.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0
86.0 16.2791 22.093 23.2558 22.093 16.2791 204.0 16.2790697674 2.32558139535 36.0465116279 22.0930232558 0.0 3.48837209302 19.7674418605
2.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 0.0 50.0 0.0 0.0 0.0 50.0
1.0 0.0 0.0 0.0 100.0 0.0 1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
2.0 100.0 0.0 0.0 0.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0
5.0 0.0 20.0 20.0 60.0 0.0 11.0 20.0 20.0 40.0 0.0 0.0 0.0 20.0
1.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
1.0 0.0 0.0 0.0 0.0 100.0 1.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0
2.0 0.0 50.0 0.0 0.0 50.0 2.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
5.0 0.0 0.0 0.0 80.0 20.0 4.0 0.0 20.0 40.0 40.0 0.0 0.0 0.0
1.0 0.0 0.0 100.0 0.0 0.0 1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
5.0 0.0 20.0 40.0 40.0 0.0 10.0 20.0 0.0 20.0 40.0 0.0 0.0 20.0
1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
6.0 0.0 0.0 16.6667 50.0 33.3333 5.0 0.0 0.0 16.6666666667 16.6666666667 0.0 0.0 66.6666666667
2.0 0.0 0.0 0.0 50.0 50.0 1.0 0.0 50.0 0.0 0.0 0.0 0.0 50.0
1.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0
3.0 0.0 0.0 0.0 33.3333 66.6667 4.0 0.0 33.3333333333 0.0 33.3333333333 0.0 0.0 33.3333333333
3.0 0.0 33.3333 0.0 0.0 66.6667 3.0 66.6666666667 33.3333333333 0.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
2.0 50.0 0.0 0.0 0.0 50.0 1.0 0.0 0.0 50.0 0.0 0.0 50.0 0.0
2.0 0.0 0.0 0.0 0.0 100.0 2.0 50.0 0.0 0.0 0.0 50.0 0.0 0.0
1.0 100.0 0.0 0.0 0.0 0.0 3.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
3.0 0.0 33.3333 0.0 33.3333 33.3333 0.0 0.0 33.3333333333 66.6666666667 0.0 0.0 0.0 0.0
2.0 0.0 0.0 0.0 50.0 50.0 0.0 50.0 0.0 50.0 0.0 0.0 0.0 0.0
1.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 2.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
4.0 0.0 0.0 0.0 0.0 100.0 12.0 0.0 25.0 25.0 50.0 0.0 0.0 0.0
3.0 66.6667 0.0 0.0 33.3333 0.0 10.0 0.0 0.0 0.0 33.3333333333 0.0 33.3333333333 33.3333333333
2.0 0.0 0.0 0.0 50.0 50.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 50.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
3.0 0.0 0.0 0.0 66.6667 33.3333 2.0 33.3333333333 33.3333333333 33.3333333333 0.0 0.0 0.0 0.0
2.0 50.0 0.0 0.0 0.0 50.0 1.0 0.0 0.0 50.0 0.0 0.0 0.0 50.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
2.0 0.0 0.0 50.0 50.0 0.0 1.0 0.0 0.0 0.0 50.0 0.0 50.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
36.0 0.0 2.7778 13.8889 63.8889 19.4444 72.0 13.8888888889 13.8888888889 47.2222222222 5.55555555556 0.0 0.0 19.4444444444
1.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
2.0 0.0 0.0 50.0 50.0 0.0 2.0 0.0 50.0 0.0 50.0 0.0 0.0 0.0
21.0 14.2857 19.0476 4.7619 19.0476 42.8571 95.0 4.7619047619 9.52380952381 66.6666666667 4.7619047619 4.7619047619 0.0 9.52380952381
1.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0
3.0 0.0 0.0 0.0 33.3333 66.6667 12.0 0.0 0.0 33.3333333333 0.0 66.6666666667 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
1.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
2.0 0.0 0.0 50.0 0.0 50.0 2.0 0.0 50.0 50.0 0.0 0.0 0.0 0.0
1.0 100.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
2.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 50.0 50.0 0.0 0.0 0.0 0.0
2.0 50.0 0.0 0.0 0.0 50.0 0.0 0.0 50.0 0.0 0.0 0.0 50.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 3.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
16.0 6.25 12.5 12.5 6.25 62.5 13.0 0.0 6.25 31.25 6.25 6.25 0.0 50.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
3.0 0.0 0.0 33.3333 66.6667 0.0 1.0 33.3333333333 0.0 33.3333333333 33.3333333333 0.0 0.0 0.0
1.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
17.0 5.8824 17.6471 5.8824 47.0588 23.5294 1.0 11.7647058824 11.7647058824 35.2941176471 11.7647058824 0.0 5.88235294118 23.5294117647
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 3.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
4.0 25.0 50.0 25.0 0.0 0.0 2.0 25.0 0.0 25.0 25.0 0.0 25.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
1.0 100.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
4.0 0.0 50.0 0.0 25.0 25.0 4.0 0.0 50.0 50.0 0.0 0.0 0.0 0.0
4.0 50.0 0.0 0.0 0.0 50.0 2.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
7.0 0.0 0.0 0.0 57.1429 42.8571 15.0 0.0 0.0 14.2857142857 28.5714285714 14.2857142857 14.2857142857 28.5714285714
3.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 0.0 66.6666666667 0.0 0.0 0.0 33.3333333333
1.0 0.0 100.0 0.0 0.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
13.0 23.0769 0.0 7.6923 38.4615 30.7692 5.0 0.0 7.69230769231 38.4615384615 0.0 0.0 0.0 53.8461538462
1.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
22.0 4.5455 9.0909 40.9091 31.8182 13.6364 19.0 0.0 9.09090909091 54.5454545455 18.1818181818 0.0 0.0 18.1818181818
1.0 0.0 100.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0
1.0 0.0 100.0 0.0 0.0 0.0 2.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
16.0 0.0 6.25 18.75 50.0 25.0 28.0 0.0 12.5 18.75 25.0 0.0 0.0 43.75
1.0 0.0 0.0 0.0 100.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0
2.0 0.0 0.0 50.0 50.0 0.0 24.0 50.0 0.0 50.0 0.0 0.0 0.0 0.0
4.0 0.0 0.0 25.0 25.0 50.0 8.0 0.0 0.0 50.0 0.0 0.0 0.0 50.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0
2.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 50.0 0.0 0.0 50.0 0.0 0.0
1.0 100.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0
4.0 0.0 0.0 0.0 0.0 100.0 13.0 50.0 25.0 0.0 0.0 25.0 0.0 0.0
3.0 0.0 0.0 100.0 0.0 0.0 1.0 66.6666666667 0.0 0.0 33.3333333333 0.0 0.0 0.0
12.0 25.0 0.0 16.6667 33.3333 25.0 57.0 16.6666666667 0.0 50.0 16.6666666667 0.0 0.0 16.6666666667
2.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 50.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
49.0 6.1224 14.2857 20.4082 38.7755 20.4082 36.0 12.2448979592 6.12244897959 42.8571428571 26.5306122449 2.04081632653 2.04081632653 8.16326530612
1.0 0.0 0.0 0.0 0.0 100.0 2.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
3.0 0.0 0.0 0.0 0.0 100.0 2.0 0.0 66.6666666667 0.0 33.3333333333 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
1.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 100.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0
5.0 0.0 20.0 0.0 40.0 40.0 10.0 20.0 0.0 60.0 0.0 0.0 0.0 20.0
3.0 0.0 0.0 0.0 33.3333 66.6667 3.0 0.0 0.0 33.3333333333 0.0 33.3333333333 0.0 33.3333333333
7.0 0.0 0.0 0.0 42.8571 57.1429 4.0 0.0 28.5714285714 42.8571428571 28.5714285714 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
376.0 3.7234 13.2979 42.0213 32.4468 8.5106 6017.0 11.170212766 12.7659574468 45.4787234043 16.4893617021 0.797872340426 1.59574468085 11.7021276596
1.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0
5.0 0.0 0.0 40.0 40.0 20.0 2.0 40.0 0.0 20.0 40.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
14.0 0.0 14.2857 14.2857 57.1429 14.2857 17.0 35.7142857143 35.7142857143 7.14285714286 21.4285714286 0.0 0.0 0.0
1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
2.0 0.0 0.0 50.0 50.0 0.0 3.0 0.0 0.0 50.0 50.0 0.0 0.0 0.0
2.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
6.0 16.6667 16.6667 33.3333 33.3333 0.0 1.0 0.0 16.6666666667 33.3333333333 50.0 0.0 0.0 0.0
3.0 66.6667 0.0 0.0 0.0 33.3333 0.0 33.3333333333 0.0 0.0 33.3333333333 0.0 33.3333333333 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
2.0 50.0 0.0 0.0 0.0 50.0 0.0 0.0 0.0 0.0 50.0 0.0 50.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
18.0 5.5556 5.5556 0.0 33.3333 55.5556 3.0 16.6666666667 22.2222222222 16.6666666667 11.1111111111 22.2222222222 5.55555555556 5.55555555556
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0
1.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
2.0 100.0 0.0 0.0 0.0 0.0 14.0 50.0 0.0 50.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
4.0 0.0 25.0 25.0 25.0 25.0 1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
11.0 9.0909 9.0909 0.0 9.0909 72.7273 4.0 9.09090909091 9.09090909091 36.3636363636 45.4545454545 0.0 0.0 0.0
3.0 0.0 33.3333 33.3333 0.0 33.3333 26.0 66.6666666667 33.3333333333 0.0 0.0 0.0 0.0 0.0
2.0 0.0 0.0 0.0 50.0 50.0 4.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
64.0 4.6875 10.9375 18.75 34.375 31.25 521.0 7.8125 17.1875 32.8125 9.375 9.375 3.125 20.3125
13.0 7.6923 15.3846 0.0 30.7692 46.1538 36.0 7.69230769231 30.7692307692 23.0769230769 23.0769230769 0.0 0.0 15.3846153846
3.0 0.0 33.3333 0.0 0.0 66.6667 2.0 0.0 0.0 66.6666666667 33.3333333333 0.0 0.0 0.0
2.0 0.0 0.0 0.0 0.0 100.0 2.0 0.0 50.0 0.0 0.0 50.0 0.0 0.0
17.0 5.8824 0.0 5.8824 58.8235 29.4118 12.0 0.0 0.0 41.1764705882 47.0588235294 5.88235294118 0.0 5.88235294118
53.0 1.8868 3.7736 30.1887 54.717 9.434 238.0 16.9811320755 9.43396226415 33.9622641509 26.4150943396 0.0 3.77358490566 9.43396226415
1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
16.0 12.5 12.5 12.5 43.75 18.75 25.0 6.25 12.5 50.0 18.75 0.0 0.0 12.5
2.0 0.0 0.0 0.0 50.0 50.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
5.0 0.0 40.0 20.0 40.0 0.0 3.0 0.0 0.0 60.0 20.0 0.0 0.0 20.0
2.0 100.0 0.0 0.0 0.0 0.0 5.0 0.0 50.0 0.0 0.0 0.0 50.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
4.0 0.0 0.0 0.0 50.0 50.0 2.0 0.0 0.0 50.0 25.0 0.0 0.0 25.0
1.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 100.0
1.0 0.0 0.0 0.0 0.0 100.0 1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
61.0 4.918 11.4754 18.0328 45.9016 19.6721 344.0 9.83606557377 14.7540983607 31.1475409836 11.4754098361 0.0 3.27868852459 29.5081967213
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 100.0 0.0 0.0 0.0 0.0 3.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0
4.0 0.0 25.0 25.0 25.0 25.0 13.0 25.0 0.0 50.0 0.0 0.0 0.0 25.0
1.0 100.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
14.0 0.0 0.0 0.0 78.5714 21.4286 73.0 14.2857142857 7.14285714286 42.8571428571 14.2857142857 0.0 0.0 21.4285714286
6.0 0.0 0.0 33.3333 66.6667 0.0 0.0 0.0 16.6666666667 33.3333333333 0.0 0.0 0.0 50.0
1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
2.0 0.0 0.0 0.0 100.0 0.0 3.0 0.0 0.0 50.0 50.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 0.0 0.0 100.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0
11.0 0.0 9.0909 18.1818 54.5455 18.1818 23.0 9.09090909091 18.1818181818 36.3636363636 9.09090909091 0.0 0.0 27.2727272727
1.0 0.0 100.0 0.0 0.0 0.0 1.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0
1.0 0.0 100.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 0.0 0.0 25.0 50.0 25.0 5.0 0.0 0.0 50.0 25.0 0.0 0.0 25.0
1.0 0.0 100.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 100.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0
2.0 0.0 0.0 0.0 50.0 50.0 5.0 0.0 0.0 50.0 50.0 0.0 0.0 0.0
2.0 50.0 0.0 0.0 50.0 0.0 3.0 50.0 50.0 0.0 0.0 0.0 0.0 0.0
