0GHzsPl-NjCdGjr678_Kvg 3 0.0 0.0 0.0 66.6666666667 33.3333333333
0g_KFvnPIkA8ywTXPPeRCg 15 0.0 13.3333333333 13.3333333333 53.3333333333 20.0
0gQrhOYWdO0XVZEKtOrvaA 33 6.06060606061 6.06060606061 12.1212121212 45.4545454545 30.303030303
0GRYyMRzwA9WYc8UTB2nRA 18 11.1111111111 0.0 33.3333333333 16.6666666667 38.8888888889
0Gu2cpJ5x9ZZfDDHohBY_A 9 0.0 11.1111111111 0.0 77.7777777778 11.1111111111
0G-zqtH6hRTu4uxRwA-Gpg 36 11.1111111111 16.6666666667 11.1111111111 44.4444444444 16.6666666667
0HDkCZtCvua-Wahio1-pBw 6 0.0 33.3333333333 0.0 0.0 66.6666666667
0hINUlmBRV42wWnhmUN7Bw 5 60.0 0.0 0.0 0.0 40.0
0hoHNh8rN2D3A0wpNCGtZA 9 33.3333333333 0.0 33.3333333333 22.2222222222 11.1111111111
0HTnlz0k8vK4V1mXc9TPzg 4 0.0 25.0 0.0 0.0 75.0
0Hu9kAo0FYaap3rYGDUOyg 3 0.0 33.3333333333 0.0 0.0 66.6666666667
0hYTkJtgQGu-ysCZnmFZDQ 27 3.7037037037 14.8148148148 18.5185185185 22.2222222222 40.7407407407
0iDFiC3ThklulFzSlJqaOw 16 0.0 6.25 0.0 12.5 81.25
0ieEqGInYunNBaBzg8j_WQ 24 8.33333333333 0.0 29.1666666667 45.8333333333 16.6666666667
0IojJ5ZpxhX_BFJdgUk0Nw 5 20.0 0.0 0.0 40.0 40.0
0iWfPm7jgGeFe_Gt8G3DAg 8 0.0 0.0 25.0 50.0 25.0
0j2UisBk89SHqihr0IdlJw 14 0.0 14.2857142857 21.4285714286 42.8571428571 21.4285714286
0jDkXQdprSgbx8GeK0dcTg 8 37.5 25.0 25.0 0.0 12.5
0Jouvs4G3d6CcG3pYGZ20A 4 0.0 25.0 0.0 50.0 25.0
0jPDeGGcCjX2BXj0DEuWIQ 6 33.3333333333 33.3333333333 33.3333333333 0.0 0.0
0JtmD6MbVMNzFlSNuTdBEQ 3 33.3333333333 0.0 0.0 66.6666666667 0.0
0-JuUsqksiNbEOOkTGMNDw 9 0.0 11.1111111111 0.0 0.0 88.8888888889
0K35eGvzVRZEirNo5v_WfA 51 7.8431372549 25.4901960784 19.6078431373 39.2156862745 7.8431372549
0K634ehk41ZRc4kj3NTAEQ 220 7.72727272727 9.09090909091 15.4545454545 48.1818181818 19.5454545455
0kcStBtW94p-ooaaA2PbIQ 7 0.0 0.0 14.2857142857 71.4285714286 14.2857142857
0kgNIHlu170EE_Ik4KsirA 3 33.3333333333 0.0 0.0 66.6666666667 0.0
0-KOpYSe9aQTAfM38f47HQ 3 0.0 0.0 0.0 0.0 100.0
0KVhPwEheGlBU8vjw1kE1w 5 0.0 0.0 0.0 40.0 60.0
0kZ4aYmqf5fzTt9Yvz8Kvw 15 6.66666666667 6.66666666667 6.66666666667 60.0 20.0
0L3qEjF0jkFQkDIT4linUA 3 33.3333333333 0.0 0.0 33.3333333333 33.3333333333
0L6MiLWLBGKLRhgQ7mnJQw 3 33.3333333333 0.0 0.0 33.3333333333 33.3333333333
0l9e2aBYZfogiSUyxJEL3Q 4 0.0 25.0 25.0 50.0 0.0
0LCqaCnEGesFEhpa6qNauQ 4 0.0 0.0 0.0 0.0 100.0
0le8kj4gIHe9aZ1NfS2_Ag 5 20.0 60.0 20.0 0.0 0.0
0lEp4vISRmOXa8Xz2pWhbw 52 3.84615384615 9.61538461538 13.4615384615 46.1538461538 26.9230769231
0lfA2GcxcvdhvVKvVXN40w 7 0.0 0.0 0.0 14.2857142857 85.7142857143
0Llpzg85OhJF2CqJPU08Ew 6 0.0 0.0 50.0 50.0 0.0
0M0K0dElhzTAqeaoLA0JgQ 7 71.4285714286 0.0 14.2857142857 0.0 14.2857142857
0m0KmAYGvC34MfwJIEgCEA 30 13.3333333333 10.0 20.0 43.3333333333 13.3333333333
0m5c7vKiex-mV17hmkAJuw 4 0.0 0.0 0.0 50.0 50.0
0m5RGYm5QSOnhA7auPLjUQ 3 33.3333333333 0.0 0.0 0.0 66.6666666667
0mCWVfVw2O2nIkG8gADcBQ 3 0.0 0.0 0.0 33.3333333333 66.6666666667
0MepUkozmPI0YQp8Bp7p8g 5 0.0 20.0 0.0 60.0 20.0
0mipXeIcQaqhkpseD8-0vQ 30 10.0 0.0 20.0 46.6666666667 23.3333333333
0MoKiXqYSvyJu_BFugwFqg 5 20.0 20.0 60.0 0.0 0.0
0nGjXTpUtpIJl10PL0eBGg 54 5.55555555556 20.3703703704 14.8148148148 38.8888888889 20.3703703704
0NhcabzEyeCIMsNCPOX-MQ 30 10.0 23.3333333333 23.3333333333 26.6666666667 16.6666666667
0NJ-yssWQ-QDcyPULYCX8w 6 16.6666666667 16.6666666667 16.6666666667 33.3333333333 16.6666666667
0NKRV1kMtzHNpNbl8TYPDA 6 33.3333333333 0.0 33.3333333333 0.0 33.3333333333
0Nukt8oxwHZgBRpc1b8Skw 7 0.0 0.0 0.0 0.0 100.0
0nyaKW_6QHSJ74OVnDmyhA 4 0.0 50.0 25.0 25.0 0.0
0NYKE2qvRQAuE09bIQAViQ 6 16.6666666667 0.0 16.6666666667 0.0 66.6666666667
0o8qmCKnd7MomSnDGeGGyQ 5 0.0 0.0 0.0 0.0 100.0
0O9Un17ZGVm5_JKkyHytSQ 4 0.0 0.0 25.0 50.0 25.0
0ONypOKIhttBz9IJzBE8jg 65 7.69230769231 9.23076923077 16.9230769231 29.2307692308 36.9230769231
0oRG2_PbJglmK3jg7LWDmA 7 42.8571428571 0.0 28.5714285714 0.0 28.5714285714
0PHtGlX__H_XHe9638DtLg 8 0.0 12.5 12.5 50.0 25.0
0PO74pfETLFUs0AcdvdCdQ 3 0.0 0.0 33.3333333333 33.3333333333 33.3333333333
0PRRN8ncFFIY4nPIbmbqbQ 6 0.0 0.0 0.0 0.0 100.0
-0QBrNvhrPQCaeo7mTo0zQ 3 0.0 0.0 0.0 66.6666666667 33.3333333333
0QFxzJAd_6SQ55LSTc_v4g 7 0.0 0.0 0.0 85.7142857143 14.2857142857
0qiGyzxHr5wDDJLXbSRYAA 5 0.0 0.0 0.0 20.0 80.0
0qPmDwHa9NdvvIOgerR8HQ 42 4.7619047619 9.52380952381 19.0476190476 61.9047619048 4.7619047619
0QrA-Klgp1R-GzUr6uJS7Q 19 5.26315789474 26.3157894737 10.5263157895 26.3157894737 31.5789473684
0QRvOpNbrHfik3wBupGFmg 4 50.0 25.0 25.0 0.0 0.0
0qTluM4Hs4uLMJSxesnLqQ 3 0.0 0.0 0.0 33.3333333333 66.6666666667
0QTn4pMzKv1mnQifcP9YoQ 71 7.04225352113 15.4929577465 19.7183098592 39.4366197183 18.3098591549
0qUesn1TBPpPjW20h5Lqfg 79 1.26582278481 1.26582278481 15.1898734177 40.5063291139 41.7721518987
0r6fqT3DqwkJ2Uu6YDjEIw 4 50.0 0.0 0.0 50.0 0.0
0rbT0Nf-A56t4DnYIIvy-Q 5 0.0 20.0 60.0 20.0 0.0
0rd-jRz43JDkx1ghoHnEXQ 6 16.6666666667 0.0 16.6666666667 0.0 66.6666666667
0ROrgaauL7hmivzyd34iKA 3 0.0 0.0 0.0 0.0 100.0
0RqNRc6RiILzZxK9J8Kqug 31 9.67741935484 12.9032258065 12.9032258065 45.1612903226 19.3548387097
0Rrih6W3LGrNGB_3cQaplg 7 0.0 14.2857142857 28.5714285714 57.1428571429 0.0
0s1NJrWlFPzawAmFb_Td2w 11 45.4545454545 9.09090909091 9.09090909091 0.0 36.3636363636
0SGgz8jHkSCcxcYOXOAkLw 3 0.0 0.0 33.3333333333 0.0 66.6666666667
0sIny0nBV1ImLqZQEHjirw 4 75.0 0.0 0.0 25.0 0.0
0sML_PZTH3aQcXi5bkyLZA 12 0.0 0.0 33.3333333333 50.0 16.6666666667
0sNQHGJCb6ckMW3P_J3oXA 3 0.0 33.3333333333 33.3333333333 0.0 33.3333333333
0SQmfh7ppX3HnYx9SxmReA 6 33.3333333333 0.0 16.6666666667 33.3333333333 16.6666666667
0tHI0-PzdFW7b9z1AJ64HQ 4 50.0 0.0 0.0 0.0 50.0
0tKi17OtZMc8VZVWL_PXyg 3 33.3333333333 0.0 33.3333333333 0.0 33.3333333333
0tQhcd-ACWuEm_sWx1fKUg 7 0.0 0.0 14.2857142857 42.8571428571 42.8571428571
0tqrgESNOpN2CNoEtCGYpQ 33 24.2424242424 30.303030303 12.1212121212 15.1515151515 18.1818181818
0u0I_UUbsE6kc9so_WlBRQ 7 14.2857142857 14.2857142857 14.2857142857 57.1428571429 0.0
0udEgNqy5rLR5pZ4kD19Og 151 2.64900662252 6.62251655629 12.582781457 43.0463576159 35.0993377483
0UoiVRI6RXedld2gd0i-bA 3 0.0 0.0 0.0 0.0 100.0
0UWfvm0ah-8DVSm3nkbsMg 6 16.6666666667 16.6666666667 16.6666666667 16.6666666667 33.3333333333
0UZ31UTcOLRKuqPqPe-VBA 216 1.38888888889 4.62962962963 16.6666666667 49.0740740741 28.2407407407
0VAYXzrEQExGm-Q8FpIvgQ 3 0.0 0.0 0.0 0.0 100.0
0vFCASHpp2VBeTuVus4MOg 5 20.0 40.0 20.0 0.0 20.0
0vHJbmk2q6tSxw-sMD8LAQ 8 62.5 0.0 0.0 37.5 0.0
0VHXNBdx-XIYUAob6QgtPA 7 0.0 28.5714285714 14.2857142857 28.5714285714 28.5714285714
0VLZj0f3llL9IkL5GOT3lg 7 42.8571428571 0.0 28.5714285714 0.0 28.5714285714
0_vMnSRqc5aZUg1eBk3l2g 31 6.45161290323 29.0322580645 32.2580645161 25.8064516129 6.45161290323
0VpsHbGLHDVKIKAi0ZliyQ 9 22.2222222222 0.0 33.3333333333 11.1111111111 33.3333333333
0VrsgXhnL7o5QWZ-aG-hqw 4 50.0 0.0 0.0 50.0 0.0
0Vty6xYvihX-kmsocY1HWQ 15 20.0 13.3333333333 20.0 46.6666666667 0.0
0vYp6ITH7FsBtlpFcWTdRA 4 0.0 50.0 0.0 50.0 0.0
0VyvlA1mZsDoYd3kkRjevA 12 8.33333333333 16.6666666667 16.6666666667 50.0 8.33333333333
0VZ9kijz5gM38xP6UCZ9uw 3 66.6666666667 0.0 0.0 0.0 33.3333333333
0vzZ_Bcb02rJljeMU9XkBw 131 6.87022900763 8.39694656489 10.6870229008 34.3511450382 39.6946564885
0w3BMfywLZvPkkv3b6-wfg 4 25.0 0.0 0.0 25.0 50.0
0w8fZao3bZYF57vyYoJjZQ 3 0.0 0.0 33.3333333333 66.6666666667 0.0
0W9wB0UqefUrZrQh8i7o2Q 4 0.0 0.0 25.0 50.0 25.0
0wcIW43ZFTeVFmRMvylZxQ 14 0.0 0.0 0.0 71.4285714286 28.5714285714
0wK--zW6Bgqgvnob8Qc77g 17 0.0 11.7647058824 35.2941176471 35.2941176471 17.6470588235
0wlMvYeB9-LSZPv-heSF4Q 7 0.0 0.0 14.2857142857 57.1428571429 28.5714285714
0wRPvS-sG5x-pEMKVuDBJg 8 12.5 12.5 37.5 37.5 0.0
0x0voDMo5yMQI2601ovjOQ 3 66.6666666667 0.0 0.0 0.0 33.3333333333
0xDNu8EhXAaHVfhHjkYUHQ 16 0.0 6.25 18.75 25.0 50.0
0xJnnx_oYYZb9pBmzzGIlg 7 28.5714285714 0.0 42.8571428571 28.5714285714 0.0
0Xnduj9w6aYHOtN_RlHUng 12 0.0 0.0 0.0 0.0 100.0
0xusOkLdNpGZvXmuquFRMg 9 33.3333333333 33.3333333333 22.2222222222 11.1111111111 0.0
0xWF7PpTNl-awqg2YGxxFQ 17 11.7647058824 23.5294117647 35.2941176471 11.7647058824 17.6470588235
-0xwm_AwS0d_5rwUprHGuw 16 0.0 18.75 6.25 56.25 18.75
0Xz7umPUtAxf6JMHwybnmg 7 0.0 0.0 0.0 42.8571428571 57.1428571429
0yBs5wbVw9gTIDe9Z-rMTg 44 9.09090909091 11.3636363636 13.6363636364 20.4545454545 45.4545454545
0YCV8260mMgN0PxuzAtO3g 3 0.0 66.6666666667 33.3333333333 0.0 0.0
0YEbfeYZXkcTwjos9cgaEA 6 0.0 0.0 0.0 100.0 0.0
0yfN4bdKZfkFSXseB2kOBg 18 0.0 11.1111111111 5.55555555556 33.3333333333 50.0
0ylC0tsPUY3yaoXRaCDL3Q 13 0.0 7.69230769231 7.69230769231 23.0769230769 61.5384615385
0YoQxhMsj3GlGariDDSKfg 6 16.6666666667 0.0 33.3333333333 50.0 0.0
0ytZOTV8kv67sUWDRgXL_A 3 0.0 0.0 33.3333333333 0.0 66.6666666667
0Z5ZdHaqmE1Iu8aTgp2qXg 3 0.0 0.0 0.0 33.3333333333 66.6666666667
0zcHBms7sK9IYv4zn_qrqQ 12 0.0 8.33333333333 0.0 8.33333333333 83.3333333333
0zHHvaVxvR5BpFXECvNNFQ 8 0.0 12.5 0.0 50.0 37.5
0zj1T4Zc7l_dXZhO3U-nfw 3 33.3333333333 0.0 0.0 66.6666666667 0.0
0zjzaE5tCH86JnPZwDpfaw 9 0.0 11.1111111111 55.5555555556 33.3333333333 0.0
106JT5p8e8Chtd0CZpcARw 12 0.0 8.33333333333 0.0 16.6666666667 75.0
10BgGvCMDH-JbYsg8KRLRg 42 4.7619047619 7.14285714286 23.8095238095 45.2380952381 19.0476190476
10VZ8KEshqD5twjcmZ-eaw 9 11.1111111111 22.2222222222 11.1111111111 22.2222222222 33.3333333333
11NjTU-TnxoEJICfsJ44Rg 4 0.0 0.0 0.0 0.0 100.0
11TvD4sCfA8GEqLDANpbSQ 9 11.1111111111 11.1111111111 22.2222222222 22.2222222222 33.3333333333
1-1VcGTL3GyCqUpXZLFTZA 34 5.88235294118 0.0 26.4705882353 58.8235294118 8.82352941176
12Abu2ipAXn5RfXe9y_pdQ 14 14.2857142857 7.14285714286 14.2857142857 35.7142857143 28.5714285714
12ti55UYaJ82eDTAI-adHA 6 16.6666666667 16.6666666667 33.3333333333 16.6666666667 16.6666666667
12WjqfqjP3hgSUc-O-FnFw 5 0.0 0.0 20.0 40.0 40.0
136zvrfN6Kpr9tFj3OMNUQ 34 2.94117647059 17.6470588235 32.3529411765 29.4117647059 17.6470588235
13ApBJpR1W7cke__9j74Bw 6 33.3333333333 0.0 33.3333333333 16.6666666667 16.6666666667
13lNc7KSuVHBrUybTR23qw 30 6.66666666667 10.0 6.66666666667 60.0 16.6666666667
13VZKXF7bBuLsLDh_r3g0w 10 50.0 10.0 0.0 20.0 20.0
1-40wS09HcJnJIKRVWRL6g 3 0.0 33.3333333333 33.3333333333 33.3333333333 0.0
1_43FZHx3P5D7X-CpIR9WA 31 9.67741935484 6.45161290323 12.9032258065 38.7096774194 32.2580645161
145SQ_msdQ1yo7J0E63VoA 20 5.0 0.0 0.0 10.0 85.0
14fTII5Rm4PIFYJ-CA4PIQ 3 66.6666666667 0.0 0.0 0.0 33.3333333333
14K90G-hbfk795NY7cKxMA 73 2.7397260274 9.58904109589 20.5479452055 43.8356164384 23.2876712329
14Ys8nYayXPpUouHsyTN1A 3 0.0 66.6666666667 0.0 33.3333333333 0.0
15JZ0ME6eOtShdLctzfR6w 15 13.3333333333 13.3333333333 13.3333333333 40.0 20.0
1621ir5mjVgbHwxCbMAEjg 51 7.8431372549 13.7254901961 23.5294117647 37.2549019608 17.6470588235
1_66eBlKmw35HPc-gih0mA 4 0.0 0.0 0.0 0.0 100.0
166feddAL9YETnzTSUJ8aA 13 7.69230769231 7.69230769231 23.0769230769 23.0769230769 38.4615384615
16divAZmHqQqlAnkVrbfSw 3 100.0 0.0 0.0 0.0 0.0
16myUO2uD2vdFeuQu3OWhg 5 20.0 0.0 60.0 20.0 0.0
16olLTJnCA0Q3B_oft0RvQ 5 20.0 0.0 20.0 40.0 20.0
16orLd_wKfdfh4AxTZu_zQ 7 0.0 28.5714285714 28.5714285714 42.8571428571 0.0
16SBP4NJhr7PTOW-WnRL5A 4 50.0 0.0 0.0 25.0 25.0
17AGor2KUDMLUV5u5NbTnw 3 33.3333333333 0.0 0.0 0.0 66.6666666667
17AQhJKGRA3YLeN0pB64cg 8 0.0 37.5 12.5 25.0 25.0
17DI33J8TkcfzyoiIYLQIw 59 10.1694915254 1.69491525424 15.2542372881 49.1525423729 23.7288135593
17SERT_RRNDqPrf418OQvQ 7 0.0 14.2857142857 14.2857142857 42.8571428571 28.5714285714
18hSbjtTEd-iLBbX9cAILQ 3 0.0 0.0 0.0 0.0 100.0
18oecrR4bf-ctLvVGEaSLg 21 4.7619047619 4.7619047619 9.52380952381 47.619047619 33.3333333333
18TUn9oiW0k0yB6lheiOvw 165 6.66666666667 13.3333333333 10.9090909091 36.9696969697 32.1212121212
18X496TOlKunSiAnm6z1dg 5 0.0 0.0 20.0 20.0 60.0
19hZVXTJ8nGUMBsuIfgm5g 3 0.0 0.0 33.3333333333 0.0 66.6666666667
1acmBPmmFDovVSHHzMrJ9A 3 33.3333333333 0.0 33.3333333333 0.0 33.3333333333
1aIDyM_XKck-IrwP_53jtw 4 25.0 25.0 0.0 0.0 50.0
1AMncE6Lxdr6J9PeqZi4nA 42 16.6666666667 14.2857142857 23.8095238095 35.7142857143 9.52380952381
1ANaao2ixViMsRa4d7AHGQ 4 0.0 0.0 0.0 0.0 100.0
1Ap6ZNCvyLLKHP0wvCk9yA 160 3.75 5.0 13.75 46.875 30.625
1AR1oHvHVPihkNWNyQ7wtA 3 0.0 0.0 33.3333333333 66.6666666667 0.0
1B5vpxnZYXKil_k5d5MpEQ 5 20.0 20.0 40.0 0.0 20.0
1BBYTiRHddjgAvDUht5WAg 4 25.0 25.0 50.0 0.0 0.0
1bLnV57i6UYvG_FSG-7WTg 4 0.0 50.0 0.0 50.0 0.0
-1bOb2izeJBZjHC7NWxiPA 50 8.0 14.0 26.0 42.0 10.0
1_BZ-mQoPyGWjltb3B1M7Q 5 0.0 0.0 40.0 40.0 20.0
1cCF9wHMJIaaQmj7wqRqMg 3 0.0 33.3333333333 0.0 0.0 66.6666666667
1cGZU2gDewDfEu-bBMZEgQ 15 13.3333333333 13.3333333333 26.6666666667 40.0 6.66666666667
1CNJeljdT4Ap7B-8ddbkYw 3 0.0 0.0 0.0 66.6666666667 33.3333333333
1CNKe3H07sLu6rigOpAYsg 87 6.89655172414 11.4942528736 35.632183908 35.632183908 10.3448275862
1crzPdwnlm2zHdQ2nP4n7w 17 0.0 5.88235294118 5.88235294118 29.4117647059 58.8235294118
1cTI09YZ3uRPXt3YkznuPg 61 4.91803278689 1.6393442623 3.27868852459 32.7868852459 57.3770491803
1ctVj76TXrHpqX3px49n6A 3 0.0 0.0 0.0 33.3333333333 66.6666666667
1CU_ksC32Hz7QmioMH91nQ 7 0.0 0.0 0.0 14.2857142857 85.7142857143
1CwRtFemRPSZuoOlEGpqIw 4 0.0 0.0 0.0 50.0 50.0
1dAObAOdX-yRrvx2MxabjA 6 16.6666666667 0.0 0.0 16.6666666667 66.6666666667
1dC3GSC5bgQf9wEp-bv8PQ 17 11.7647058824 5.88235294118 5.88235294118 47.0588235294 29.4117647059
1DDTdvU06tng7o0vU7-rig 4 25.0 25.0 25.0 25.0 0.0
1DgSbbjaT7z3LCui1zZ1cg 4 0.0 50.0 0.0 50.0 0.0
1DjRf3AdYpdlC1Df9KD6rA 22 9.09090909091 4.54545454545 27.2727272727 40.9090909091 18.1818181818
1Duul3qCnLrNak1Np-iHfw 155 5.16129032258 6.45161290323 12.2580645161 47.0967741935 29.0322580645
1DXImhJuHhU221oRQ8zJ9g 6 0.0 50.0 33.3333333333 0.0 16.6666666667
1eBJyYf3JEccqXUFxG1VWQ 25 16.0 4.0 24.0 40.0 16.0
1eCgFaDYZRrCxuUErHa_tg 10 0.0 10.0 0.0 50.0 40.0
1eCvpgvB4QA-0fSwb8-5Dw 5 0.0 0.0 0.0 0.0 100.0
1EijFh9CwBquhE25Vmpekw 5 0.0 0.0 0.0 20.0 80.0
1eJiyKXx_ruNu6F36BJQCg 71 1.40845070423 7.04225352113 9.85915492958 46.4788732394 35.2112676056
1EkTJSMIne48E8LTAOjhvw 5 0.0 0.0 20.0 60.0 20.0
1Em9F8YAExkGP-_bglFAhw 7 28.5714285714 42.8571428571 0.0 14.2857142857 14.2857142857
1EnMK0EMcRJrzVtB-feNXQ 4 50.0 25.0 25.0 0.0 0.0
1epH2hHsZ2HoSU8ugWWSOw 3 0.0 0.0 0.0 0.0 100.0
1es60210U2Zho5LzG46Bxg 11 0.0 0.0 0.0 45.4545454545 54.5454545455
1_EtLOR6MvjabkGFmNbQRg 4 0.0 0.0 0.0 0.0 100.0
1f0g466Geu4nDdJhYQ_Vhg 43 2.32558139535 0.0 11.6279069767 16.2790697674 69.7674418605
1F3wLIHATM_-Ec_E4GAoiw 3 0.0 0.0 33.3333333333 33.3333333333 33.3333333333
1f67KfT4jxRkj4m9AmwrMA 4 0.0 25.0 0.0 25.0 50.0
